CELL_ID,X,Y
1,1826,3
2,2411,4
3,1710,6
4,2233,7
5,2590,6
6,1964,8
7,2468,7
8,1571,9
9,1674,8
10,2371,9
11,2342,11
12,2660,13
13,2515,13
14,2556,17
15,2168,17
16,2194,19
17,2324,22
18,2594,24
19,1673,28
20,2457,27
21,2366,29
22,2435,30
23,1964,30
24,1766,32
25,2344,34
26,1745,34
27,1910,35
28,2159,35
29,2498,34
30,2382,36
31,1617,39
32,2646,38
33,1501,39
34,1783,42
35,2840,43
36,1564,49
37,2552,49
38,1748,50
39,2511,52
40,2816,52
41,1767,55
42,1869,54
43,1821,55
44,1843,55
45,2229,54
46,2417,55
47,1729,61
48,2483,60
49,2671,61
50,2751,60
51,1597,61
52,1704,64
53,1639,66
54,2336,66
55,2626,65
56,1907,66
57,2365,71
58,1689,67
59,1801,68
60,2790,70
61,2178,72
62,2405,73
63,1863,74
64,2593,77
65,1365,78
66,1745,78
67,2709,78
68,2751,79
69,2545,78
70,1409,82
71,1630,80
72,1441,84
73,1661,84
74,1882,84
75,1934,83
76,2066,83
77,2185,84
78,2777,88
79,1350,89
80,1861,90
81,1945,91
82,2393,91
83,2626,91
84,1614,93
85,2305,91
86,1681,93
87,1972,93
88,2551,94
89,1635,93
90,1768,96
91,1280,98
92,1702,97
93,2030,100
94,1647,100
95,1832,98
96,2290,101
97,1900,101
98,1815,103
99,2483,104
100,1720,104
101,2742,104
102,1854,105
103,2132,105
104,2380,107
105,1880,108
106,1589,108
107,2012,107
108,2170,108
109,2418,109
110,1686,110
111,1701,111
112,1569,112
113,1914,111
114,2110,111
115,2185,111
116,1498,114
117,1264,117
118,1633,117
119,2272,119
120,2894,118
121,1668,121
122,2237,122
123,2446,120
124,1958,122
125,2137,123
126,1681,125
127,1710,125
128,2052,124
129,2083,123
130,1245,125
131,2007,126
132,2793,127
133,1818,129
134,2357,130
135,2403,130
136,1885,132
137,2812,130
138,2295,134
139,2731,133
140,1726,135
141,1927,135
142,2107,137
143,1369,137
144,2999,136
145,1858,138
146,2035,140
147,2147,141
148,2378,139
149,1970,142
150,1327,143
151,1425,146
152,1597,145
153,2084,146
154,2690,146
155,1791,147
156,1817,148
157,2193,147
158,1475,148
159,1510,152
160,2124,149
161,2461,148
162,2013,150
163,2438,157
164,2983,151
165,1987,152
166,2653,152
167,1237,153
168,1362,156
169,1525,154
170,1858,155
171,2211,154
172,2058,157
173,3029,156
174,1544,157
175,2822,157
176,2026,159
177,2403,160
178,2669,160
179,1201,161
180,1483,163
181,2752,162
182,1389,163
183,1791,164
184,1306,166
185,1775,165
186,1982,165
187,1730,167
188,2040,167
189,2562,166
190,2843,167
191,1895,169
192,2180,168
193,2936,168
194,2197,170
195,2716,172
196,2012,174
197,1495,176
198,1646,174
199,2214,175
200,2606,174
201,2097,176
202,1516,178
203,1919,180
204,1981,180
205,1163,183
