CELL_ID,X,Y
1,2215,4
2,2354,6
3,2280,6
4,2402,6
5,2252,8
6,2334,9
7,2166,13
8,2368,15
9,2418,14
10,2384,17
11,2228,18
12,2247,25
13,2280,24
14,2401,24
15,1717,24
16,2205,25
17,2315,24
18,2057,42
19,2348,33
20,2424,34
21,2225,35
22,1735,37
23,2259,38
24,2298,37
25,1755,37
26,2405,41
27,2085,42
28,2238,43
29,2384,44
30,2204,46
31,2177,51
32,2341,52
33,1752,56
34,2277,57
35,1734,56
36,2136,59
37,2218,58
38,2435,57
39,2193,60
40,2238,62
41,2482,62
42,1556,68
43,2005,66
44,2701,73
45,2317,73
46,2545,73
47,1454,75
48,2352,75
49,2213,76
50,1883,79
51,2149,80
52,2487,83
53,1635,80
54,1766,79
55,2047,81
56,1429,82
57,1470,81
58,1684,80
59,2286,81
60,2195,86
61,2233,87
62,2410,84
63,2434,84
64,1983,88
65,1498,91
66,1764,95
67,2319,95
68,1684,95
69,1865,94
70,2576,95
71,2556,97
72,2610,95
73,1444,96
74,1478,97
75,1998,95
76,2292,99
77,2355,99
78,1411,101
79,1603,101
80,1888,100
81,2028,99
82,2262,99
83,2386,95
84,1370,102
85,1462,103
86,1638,101
87,1788,100
88,2011,99
89,2095,99
90,2470,101
91,1743,101
92,2068,103
93,2109,104
94,1427,104
95,2172,102
96,2221,104
97,2430,105
98,1662,106
99,1715,99
100,2054,105
101,1353,106
102,2083,106
103,1942,108
104,2597,113
105,2627,108
106,2571,110
107,2243,110
108,1399,112
109,1510,112
110,1775,114
111,1825,112
112,1992,113
113,2273,111
114,2371,111
115,2687,112
116,1445,113
117,1687,113
118,1855,114
119,1890,114
120,2131,114
121,2532,114
122,2552,113
123,1329,115
124,2017,116
125,1311,117
126,2034,114
127,1382,118
128,1596,119
129,1669,118
130,1746,119
131,1762,116
132,1816,104
133,1871,119
134,2192,118
135,1731,123
136,2162,120
137,2347,122
138,2481,122
139,1905,123
140,2321,121
141,2794,122
142,1364,124
143,1445,125
144,1576,124
145,2450,124
146,1702,125
147,1828,124
148,2101,126
149,2235,126
150,1345,126
151,1625,126
152,1809,128
153,2283,127
154,2382,127
155,2423,129
156,1978,128
157,2176,130
158,1298,129
159,1380,131
160,1559,124
161,1653,130
162,1669,130
163,1687,131
164,1961,135
165,1638,132
166,2267,131
167,1269,133
168,1331,134
169,1932,133
170,1993,134
171,2040,133
172,2511,132
173,1612,135
174,1775,134
175,1315,135
176,1791,137
177,2811,136
178,1756,138
179,2252,137
180,2305,139
181,1832,140
182,2542,141
183,2771,140
184,2837,139
185,1289,140
186,2747,140
187,1347,143
188,1594,143
189,1713,143
190,2720,141
191,1564,144
192,1406,145
193,1895,145
194,2130,146
195,2212,147
196,1579,147
197,2161,148
198,2347,147
199,2861,149
200,1314,151
201,2791,151
202,1679,153
203,2271,153
204,1235,152
205,1635,154
206,2007,156
207,2749,159
208,1446,160
209,1813,159
210,2713,161
211,2827,160
212,1428,161
213,1462,164
214,1286,164
215,1506,163
216,2386,164
217,1582,167
218,2106,166
219,1266,167
220,1483,170
221,1904,168
222,2553,169
223,1226,170
224,2420,170
225,1539,171
226,1793,171
227,2205,170
228,2325,171
229,1659,172
230,1743,172
231,1829,172
232,2361,174
233,2908,173
234,1248,175
235,1960,174
236,2728,176
237,1413,176
238,1699,176
239,2745,177
240,2304,178
241,2247,177
242,2675,178
243,2866,177
244,1170,179
245,1506,180
246,1315,182
247,1633,180
248,2845,181
249,1388,183
250,2457,183
251,2079,186
252,1558,187
253,2137,185
254,2800,185
255,2881,186
256,1199,187
257,2758,188
258,2780,186
259,2818,187
260,1182,189
261,1988,189
262,1297,190
263,1351,190
264,1474,190
265,1453,186
266,1528,193
267,1717,192
268,1230,193
269,1617,193
270,2183,194
271,1399,195
272,2476,195
273,1272,198
274,1493,197
275,2016,198
276,2397,198
277,2580,198
278,1597,199
279,1166,202
280,1770,200
281,2232,201
282,2307,203
283,2418,203
284,2887,203
285,1210,207
286,2763,205
287,1248,207
288,1817,206
289,2711,206
290,1649,208
291,2365,208
292,2740,208
293,2905,206
294,2133,210
295,2922,210
296,1790,211
297,2212,212
298,2534,213
299,3002,209
300,1313,213
301,1564,214
302,2329,213
303,2603,212
304,2347,214
305,1519,217
306,2662,217
307,2781,217
308,2835,217
309,2253,221
310,2491,219
311,2627,219
312,1485,219
313,2424,219
314,2812,219
315,1113,221
316,1724,221
317,2874,221
318,1840,224
319,2853,223
320,1180,226
321,2188,224
322,2585,225
323,1671,227
324,1442,229
325,1923,227
326,2892,227
327,2931,229
328,1204,230
329,2278,229
330,2378,231
331,2950,228
332,2910,231
333,1154,232
334,1535,233
335,1631,232
336,2511,233
337,3000,233
338,3159,233
339,1386,236
340,2168,235
341,2316,235
342,2445,235
343,2806,236
344,3031,235
345,2680,235
346,2707,240
347,2128,240
348,2978,240
349,2958,243
350,1557,243
351,1870,243
352,2266,244
353,3053,244
354,2887,245
355,1328,246
356,2533,245
357,2925,246
358,1597,247
359,1137,250
360,1351,248
361,2662,251
362,2466,251
363,2780,249
364,2169,252
365,2250,251
366,1511,254
367,1623,254
368,1944,254
369,2106,254
370,2820,254
371,3086,255
372,2734,252
373,2196,259
374,2483,261
375,1859,262
376,2233,261
377,2502,262
378,2910,263
379,1523,263
380,2136,263
381,3142,264
382,1318,264
383,2372,264
384,2043,266
385,2526,267
386,1363,268
387,2003,267
388,3040,267
389,3189,267
390,2997,269
391,3112,269
392,2216,270
393,2558,268
394,3234,272
395,1038,273
396,2075,272
397,2781,274
398,1762,274
399,1847,277
400,1967,275
401,2750,278
402,1623,278
403,2931,279
404,1012,280
405,1890,283
406,2356,282
407,1327,283
408,1594,283
409,2146,285
410,3055,283
411,1387,285
412,1558,286
413,2959,281
414,1111,287
415,1650,288
416,2025,287
417,2172,286
418,2637,288
419,1300,287
420,1925,285
421,1747,291
422,3086,291
423,1417,293
424,2335,293
425,2672,292
426,1057,294
427,2191,294
428,2221,296
429,2403,294
430,2440,294
431,2887,295
432,1082,298
433,1362,298
434,3258,298
435,1977,299
436,2051,298
437,2078,300
438,1948,301
439,2941,303
440,1578,305
441,1857,302
442,2989,304
443,2006,304
444,2122,305
445,1307,306
446,1833,305
447,2170,306
448,3019,306
449,1447,308
450,2423,310
451,3063,310
452,2671,313
453,965,313
454,2697,313
455,986,315
456,1642,315
457,1770,314
458,2033,316
459,2550,314
460,2144,317
461,2198,317
462,2633,317
463,1883,316
464,1904,318
465,934,318
466,1007,320
467,2651,320
468,1090,322
469,2165,321
470,1968,324
471,1349,323
472,1998,323
473,2378,323
474,2812,324
475,1558,326
476,1926,325
477,2344,326
478,1741,327
479,3281,326
480,3307,327
481,1507,328
482,2781,328
483,1822,329
484,3331,329
485,1854,331
486,2476,332
487,3051,335
488,1768,338
489,1795,338
490,2125,338
491,3214,339
492,3265,339
493,1879,340
494,3021,341
