CELL_ID,X,Y
1,3703,247
2,2644,275
3,2594,279
4,2669,288
5,2419,288
6,2629,288
7,2612,290
8,2694,290
9,2648,293
10,2308,293
11,2718,293
12,2741,294
13,2500,297
14,2636,299
15,2328,299
16,2525,302
17,2751,301
18,2384,302
19,2810,303
20,2831,303
21,2159,304
22,2514,309
23,2720,309
24,2765,309
25,2782,309
26,2363,308
27,2088,314
28,2705,312
29,2398,313
30,2798,314
31,2816,316
32,2660,315
33,2743,315
34,2990,315
35,2156,315
36,2927,314
37,2492,317
38,2594,317
39,2901,316
40,2317,318
41,2207,319
42,2388,320
43,2272,320
44,2713,320
45,2567,321
46,2292,322
47,2360,322
48,2763,322
49,2857,322
50,2087,326
51,2178,323
52,2521,324
53,2783,323
54,3015,324
55,2232,324
56,2744,326
57,2639,326
58,2654,328
59,2922,326
60,2383,328
61,2705,328
62,2723,328
63,2834,329
64,2901,332
65,2759,334
66,2249,336
67,2336,336
68,2744,337
69,2783,337
70,2977,337
71,2235,337
72,2639,338
73,3096,337
74,2509,337
75,2725,341
76,2316,339
77,3008,340
78,2879,340
79,2921,342
80,2146,341
81,2439,344
82,2602,343
83,2665,344
84,2900,343
85,2712,345
86,2769,346
87,3108,345
88,2992,347
89,2176,347
90,2255,347
91,2376,346
92,2808,348
93,2863,346
94,3090,348
95,2270,350
96,2515,351
97,2163,351
98,2088,352
99,2238,353
100,2282,352
101,2587,352
102,2649,352
103,2754,351
104,2841,350
105,2964,352
106,2195,353
107,2545,354
108,3022,354
109,3105,356
110,2779,355
111,2350,356
112,2401,357
113,2567,357
114,2882,357
115,3068,357
116,2687,358
117,3090,358
118,2719,360
119,2742,359
120,2900,360
121,2923,359
122,2598,359
123,2816,363
124,2106,364
125,2282,364
126,2490,364
127,2773,365
128,2143,367
129,2255,366
130,2859,367
131,3082,367
132,3137,367
133,3173,367
134,1940,368
135,2606,369
136,2752,369
137,1904,369
138,2220,370
139,2873,371
140,2842,371
141,2934,372
142,2234,373
143,2381,372
144,2984,372
145,1922,373
146,2027,373
147,2322,373
148,3209,373
149,2454,374
150,2883,373
151,2271,375
152,3106,374
153,3146,375
154,3163,375
155,2763,378
156,2804,376
157,3070,375
158,2411,378
159,2915,378
160,2951,375
161,2288,379
162,3094,376
163,2683,379
164,2786,379
165,2735,380
166,2427,381
167,2826,381
168,4579,382
169,2249,381
170,2659,382
171,1996,383
172,2347,383
173,2861,384
174,1986,387
175,2077,383
176,2636,384
177,3016,383
178,3194,382
179,3205,386
180,3224,385
181,2260,387
182,2997,386
183,3066,387
184,2812,388
185,2878,388
186,2307,388
187,2839,390
188,2946,389
189,3254,388
190,3080,390
191,2366,390
192,2466,390
193,2584,390
194,2690,391
195,1881,392
196,2327,392
197,2717,392
198,2890,393
199,3097,392
200,3150,395
201,3188,393
202,3236,393
203,2076,394
204,2398,394
205,2746,394
206,2781,394
207,2797,393
208,3020,395
209,2906,395
210,3110,394
211,2509,395
212,2631,397
213,3267,396
214,3035,398
215,3171,398
216,3123,399
217,1833,399
218,2559,400
219,2590,399
220,2768,399
221,1946,401
222,2342,402
223,2607,400
224,2857,403
225,3207,400
226,2040,403
227,2481,402
228,3140,403
229,3181,404
230,2707,403
231,1867,404
232,2428,403
233,2690,405
234,2883,405
235,3094,405
236,3108,406
237,2209,406
238,2327,406
239,2378,406
240,2443,405
241,2736,407
242,2752,407
243,2796,406
244,2075,407
245,2087,408
246,2247,408
247,2662,407
248,2675,406
249,2820,406
250,3014,407
251,3242,407
252,3227,408
253,1850,408
254,2231,409
255,2455,409
256,3193,410
257,1911,410
258,2290,409
259,2541,410
260,2722,412
261,2984,411
262,1985,413
263,2764,413
264,2839,412
265,2317,414
266,2614,411
267,2639,413
268,2096,414
269,2185,413
270,2780,413
271,1922,415
272,2165,415
273,2888,415
274,2908,415
275,2215,417
276,2393,415
277,2589,416
278,3046,416
279,2794,417
280,1796,417
281,3021,419
282,2338,419
283,2367,420
284,2603,420
285,3032,420
286,3220,420
287,1865,421
288,2705,420
289,2818,421
290,1848,421
291,2424,422
292,2623,421
293,3094,421
294,3144,421
295,1884,422
296,2486,419
297,2774,423
298,3001,422
299,3251,422
300,3333,421
301,2125,423
302,2665,423
303,2690,422
304,3234,423
305,2001,423
306,3176,424
307,3285,424
308,1968,424
309,2753,424
310,2546,426
311,3263,426
312,2343,427
313,2478,427
314,2837,427
315,3318,426
316,1838,427
