CELL_ID,X,Y
1,2921,56
2,2543,102
3,2029,114
4,2495,109
5,2453,117
6,2504,119
7,2554,120
8,2483,121
9,2417,123
10,2224,129
11,2464,132
12,2320,133
13,2478,137
14,2407,138
15,2374,140
16,2183,144
17,2350,147
18,2839,147
19,2465,148
20,2223,150
21,2297,154
22,2209,155
23,1915,158
24,2401,158
25,2671,163
26,2319,164
27,2050,166
28,2687,166
29,2369,167
30,2421,167
31,2708,166
32,2395,167
33,2589,168
34,1774,169
35,2131,170
36,2853,170
37,2863,171
38,2624,170
39,2726,171
40,2439,172
41,2199,174
42,2350,174
43,2511,173
44,2527,175
45,2567,176
46,2673,177
47,2812,176
48,2831,175
49,1756,176
50,1923,176
51,2697,177
52,2889,177
53,2746,177
54,2270,178
55,2496,179
56,2162,180
57,2331,180
58,2399,180
59,2038,180
60,2381,182
61,2709,182
62,1822,182
63,2417,182
64,1794,183
65,1895,182
66,2765,182
67,2789,181
68,1768,184
69,2447,183
70,2147,184
71,1845,185
72,1881,186
73,2604,187
74,2315,187
75,2056,189
76,2296,189
77,2830,191
78,2632,190
79,2729,191
80,2983,191
81,1865,190
82,2033,192
83,2478,190
84,2756,193
85,1970,192
86,2404,194
87,2422,194
88,1757,195
89,2939,194
90,1917,196
91,2440,195
92,1899,196
93,2146,197
94,2572,195
95,2591,196
96,2698,197
97,2277,197
98,1847,199
99,1999,198
100,2642,198
101,2914,198
102,2552,198
103,2865,198
104,2347,199
105,2797,201
106,2886,200
107,1780,202
108,2666,200
109,2454,201
110,2536,201
111,2194,203
112,2251,203
113,1871,204
114,2029,205
115,1807,205
116,2306,205
117,2492,205
118,2625,204
119,2171,206
120,2569,207
121,1947,207
122,2115,206
123,1727,207
124,2052,209
125,2331,209
126,2674,209
127,2214,209
128,2430,212
129,2464,211
130,2552,212
131,2750,210
132,2282,213
133,2384,211
134,2520,212
135,2864,212
136,2345,214
137,2815,212
138,2068,213
139,2364,214
140,2088,215
141,2036,217
142,2633,216
143,2130,216
144,2971,216
145,2321,219
146,1870,219
147,2394,219
148,2685,219
149,2902,220
150,2936,219
151,2228,221
152,2259,220
153,2956,220
154,1940,221
155,2505,219
156,2410,221
157,2989,221
158,1767,223
159,2771,223
160,1712,223
161,1730,223
162,2614,224
163,2108,226
164,2280,226
165,2378,226
166,2650,226
167,2807,225
168,1842,226
169,2200,226
170,2301,227
171,2337,227
172,2491,225
173,3007,226
174,2537,227
175,2883,228
176,2472,227
177,1683,229
178,2170,229
179,2849,229
180,1912,230
181,2573,231
182,2826,231
183,2937,231
184,2006,232
185,2509,233
186,2259,233
187,2587,233
188,2628,233
189,1938,234
190,1744,235
191,1875,236
192,1895,234
193,2127,235
194,2352,235
195,2555,235
196,2387,236
197,2802,236
198,1557,236
199,2147,237
200,2971,237
201,1723,240
202,2073,239
203,2241,239
204,1633,239
205,2183,241
206,2269,241
207,2303,240
208,2480,240
209,2784,240
210,2332,241
211,2927,241
212,2316,243
213,2813,240
214,3004,243
215,2288,244
216,2397,242
217,2496,244
218,1540,246
219,2455,247
220,1647,247
221,1688,247
222,1849,248
223,2529,248
224,1498,250
225,2121,250
226,2614,249
227,3059,249
228,2422,250
229,1966,250
230,2466,251
231,2480,251
232,2580,252
233,1936,252
234,3037,251
235,2795,253
236,2820,252
237,1671,254
238,1887,253
239,2380,256
240,1706,257
241,1909,258
242,2175,258
243,2438,260
244,2350,260
245,1653,261
246,2275,260
247,2400,259
248,2300,262
249,2843,261
250,2208,261
251,2231,262
252,2155,265
253,2331,262
254,2563,263
255,2777,264
256,1518,267
257,1599,264
258,2483,265
259,2503,265
260,3147,265
261,2797,267
262,1885,269
263,2409,270
264,2754,268
265,3135,267
266,1978,270
267,1998,271
268,2136,270
269,3156,270
270,2187,272
271,1926,273
272,1959,273
273,1679,275
274,2216,275
275,3105,275
276,1873,277
277,2735,277
278,1660,279
279,2544,277
280,2767,279
281,1853,279
282,2784,281
283,1642,279
284,1706,281
285,1440,281
286,2480,281
287,2685,282
288,3129,282
289,3183,282
290,2123,283
291,2591,283
292,1425,285
293,2903,285
294,3151,285
295,1977,286
296,2191,287
297,2715,286
298,2932,286
299,2663,287
300,1632,288
301,2170,287
302,1772,289
303,1906,290
304,2524,290
305,2233,290
306,2620,291
307,2414,293
308,2432,294
309,2544,294
310,2151,295
311,2472,297
312,2506,296
313,3092,295
314,1413,299
315,2490,299
316,3135,299
317,1631,300
318,1977,301
319,3004,301
320,1793,303
321,2958,303
322,2464,306
323,2983,306
324,3111,307
325,3194,306
326,1608,308
327,2834,310
328,2543,309
329,2929,312
330,1635,312
331,1968,314
332,2158,313
333,2181,312
334,2574,312
335,2905,312
336,2888,314
337,1715,315
338,3044,314
339,1469,316
340,1916,316
341,1492,316
342,2211,318
343,2530,317
344,1735,317
345,2747,319
346,2517,319
347,2702,319
348,2859,320
349,3148,319
350,3210,320
351,3190,322
352,1424,322
353,1693,322
354,2168,323
355,2432,322
356,3005,323
357,1642,326
358,2593,326
359,2505,327
360,2548,327
361,2910,328
362,1379,326
363,2964,328
364,1869,329
365,2617,329
366,2481,329
367,2829,330
368,1749,332
369,2986,332
370,2143,336
371,3025,336
372,3148,338
