CELL_ID,X,Y
1,2525,52
2,2541,53
3,2472,52
4,2491,57
5,2553,57
6,2565,59
7,2635,60
8,2453,62
9,2473,66
10,2603,68
11,2621,69
12,2507,68
13,2557,70
14,2531,71
15,2679,72
16,2404,74
17,2579,74
18,2788,74
19,2692,75
20,2709,76
21,2753,77
22,2465,77
23,2485,79
24,2893,81
25,2919,80
26,2384,81
27,2872,79
28,2990,81
29,2366,84
30,2499,87
31,2667,86
32,2727,86
33,2961,85
34,2522,89
35,2590,89
36,2741,88
37,2461,89
38,2617,89
39,2774,90
40,2316,90
41,2604,91
42,2861,91
43,2548,92
44,2411,93
45,2392,95
46,2715,95
47,2791,94
48,2881,95
49,2683,96
50,2961,97
51,2872,98
52,2994,96
53,2067,100
54,2903,104
55,3056,106
56,2676,109
57,2797,110
58,2888,110
59,2864,113
60,3132,114
61,2700,115
62,2993,118
63,2247,117
64,2665,118
65,2208,120
66,2589,120
67,2576,122
68,2170,123
69,2231,122
70,2640,123
71,2718,123
72,2739,123
73,3050,123
74,2930,124
75,2907,125
76,3120,126
77,2190,126
78,2653,127
79,2253,128
80,2560,127
81,2679,127
82,2880,128
83,3173,128
84,2731,131
85,2769,131
86,2240,134
87,2613,132
88,2599,134
89,2227,136
90,3258,135
91,3306,137
92,2194,137
93,2622,138
94,2704,138
95,2891,138
96,2520,139
97,2844,138
98,3194,140
99,2174,140
100,2283,141
101,2318,141
102,2824,143
103,2636,140
104,2724,143
105,3015,141
106,3180,143
107,3283,141
108,2122,142
109,2861,143
110,2903,144
111,2805,144
112,3143,143
113,3215,144
114,3272,145
115,2235,145
116,2918,146
117,2984,144
118,3104,145
119,3119,145
120,3295,145
121,2556,146
122,2678,146
123,2948,145
124,2256,146
125,2106,148
126,2214,147
127,2304,148
128,2198,149
129,2606,149
130,3060,149
131,2182,150
132,3038,150
133,2456,151
134,2474,152
135,2056,150
136,2345,152
137,2369,151
138,2397,151
139,2539,152
140,2968,153
141,2043,152
142,2442,154
143,2644,155
144,2146,155
145,2839,155
146,2088,157
147,2266,155
148,2419,157
149,2631,159
150,3132,159
151,2317,159
152,2380,160
153,3325,159
154,2241,159
155,2553,161
156,2732,161
157,2885,160
158,3007,161
159,3276,160
160,2182,160
161,2211,163
162,3021,162
163,2167,161
164,2396,164
165,2616,162
166,2665,163
167,2051,168
168,2198,164
169,2776,162
170,2120,163
171,2862,163
172,2761,165
173,3148,165
174,3369,165
175,2021,165
176,2270,165
177,2358,165
178,2940,165
179,2987,166
180,2037,167
181,2223,167
182,2450,168
183,2067,168
184,3337,166
185,2283,169
186,2822,169
187,2900,169
188,3354,169
189,2257,171
190,2305,171
191,2176,171
192,2372,172
193,2348,173
194,2622,173
195,2780,175
196,2187,175
197,2714,174
198,2844,174
199,2273,176
200,3306,175
201,2111,176
202,2425,176
203,3386,176
204,2128,177
205,2166,178
206,2581,176
207,2021,179
208,2405,178
209,2946,179
210,3144,179
211,2689,178
212,2921,179
213,3164,177
214,2000,180
215,2066,182
216,2234,180
217,2391,182
218,2456,183
219,2492,182
220,2700,183
221,2899,184
222,3025,183
223,2289,185
224,2361,183
225,2567,184
226,2597,184
227,3006,182
228,3132,183
229,2266,186
230,2621,186
231,3284,185
232,2044,186
233,2207,186
234,2320,186
235,1990,187
236,2248,188
237,2930,190
238,3162,189
239,2189,189
240,2221,189
241,2681,189
242,2827,188
243,2397,192
244,3346,190
245,2011,193
246,2307,192
247,3418,192
248,2145,191
249,2731,193
250,2777,192
251,2942,193
252,3098,194
253,2101,194
254,2031,193
255,2067,194
256,2374,195
257,2528,194
258,3192,196
259,3310,196
260,3442,195
261,3464,195
262,2232,198
263,3400,195
264,2130,197
265,2790,197
266,2807,196
267,2858,197
268,2210,199
269,2325,198
270,2706,199
271,3001,198
272,3061,198
273,2196,199
274,2340,199
275,2408,199
276,2088,198
277,2180,200
278,2356,201
279,2573,201
280,1947,201
281,1987,201
282,2281,201
283,2435,200
284,2758,201
285,3137,202
286,3265,201
287,2075,203
288,2168,202
289,1975,203
290,2681,203
291,2841,202
292,2971,203
293,3079,203
294,3382,203
295,2451,204
296,2550,204
297,2153,205
298,2257,205
299,3036,205
300,3323,206
301,3342,206
302,2047,206
303,2109,206
304,2424,207
305,2504,206
306,2645,207
307,2123,211
308,2188,209
309,2297,208
310,2466,209
311,1964,211
312,2773,211
313,3513,211
314,2815,212
315,3165,210
316,3282,211
317,2083,213
318,2204,212
319,2219,213
320,2241,212
321,2312,213
322,2377,213
323,2990,213
324,3025,213
325,3400,213
326,3244,214
327,3478,213
328,1946,216
329,2023,215
330,2860,214
331,3007,214
332,1914,216
333,2099,217
334,2919,217
335,1982,218
336,2140,218
337,2256,218
338,2287,218
339,2478,218
340,3050,218
341,3174,219
342,2053,219
343,2180,219
344,2357,220
345,2836,221
346,2511,223
347,2703,221
348,1900,222
349,2951,221
350,3423,222
351,2110,226
352,2445,223
353,3108,223
354,2088,224
355,2790,223
356,3006,225
357,3192,224
358,3291,224
359,1994,226
360,2009,225
361,2215,225
362,2337,224
363,2735,224
364,2874,225
365,2987,226
366,3510,225
367,2197,226
368,2243,226
369,2400,225
370,2534,226
371,2638,226
372,2677,226
373,3256,226
374,1943,227
375,2122,227
376,2267,226
377,2761,226
378,3216,226
379,3375,227
380,3486,227
381,2074,227
382,2305,230
383,2424,229
384,2550,228
385,3400,229
386,3499,228
387,2138,233
388,2174,231
389,2457,230
390,2377,231
391,2859,232
392,1854,232
393,2035,231
394,2284,232
395,2890,232
396,2909,232
397,3279,233
398,1957,233
399,2566,233
400,2714,233
401,3134,232
402,2097,234
403,2152,233
404,3293,236
405,2795,236
406,3018,235
407,3542,234
408,1937,236
409,2083,236
410,2437,236
411,2749,236
412,3150,236
413,2051,238
414,2207,238
415,2230,237
416,2542,239
417,2653,237
418,3095,237
419,3304,236
420,2248,238
421,2411,240
422,2731,239
423,1986,239
424,2360,239
425,2394,241
426,2477,238
427,2667,240
428,3040,239
429,3211,239
430,1907,239
431,2124,241
432,3523,240
433,2008,239
434,2068,241
435,2260,242
436,3247,241
437,3499,242
438,2108,242
439,2691,242
440,2342,244
441,3555,243
442,1817,243
443,1973,244
444,2156,246
445,2176,244
446,3228,243
447,3361,244
448,1845,246
449,1946,246
450,2275,247
451,3347,245
452,1894,246
453,2639,247
454,2818,246
455,3002,247
456,2082,248
457,2238,250
458,3070,246
459,3127,248
460,3178,248
461,3310,248
462,1999,249
463,2445,250
464,3019,250
465,3372,249
466,1830,249
467,1876,250
468,2019,249
469,3564,249
470,1927,251
471,2118,252
472,3450,251
473,2189,252
474,2207,253
475,2530,251
476,2773,252
477,2096,254
478,2829,252
479,3418,253
480,3529,253
481,2042,254
482,2589,254
483,3210,255
484,3546,254
485,2300,256
486,2514,256
487,1905,258
488,1982,258
489,2355,257
490,2872,256
491,3083,257
492,3234,258
493,3332,257
494,1785,258
495,2137,257
496,2321,258
497,2842,258
498,3057,259
499,1888,260
500,1951,259
501,2079,260
502,2796,259
503,2922,258
