CELL_ID,X,Y
1,2032,68
2,2254,70
3,2117,72
4,2271,73
5,2306,73
6,2240,86
7,2026,89
8,2135,92
9,2267,92
10,2216,100
11,2412,100
12,2327,108
13,2120,109
14,2309,109
15,1882,114
16,2053,125
17,2028,126
18,2139,126
19,2289,127
20,2387,128
21,1980,130
22,2124,136
23,1845,140
24,1801,141
25,2219,141
26,2191,142
27,2258,145
28,2132,150
29,1901,151
30,1782,155
31,2150,154
32,2206,156
33,2027,158
34,2168,164
35,1822,172
36,2224,174
37,2143,174
38,2200,176
39,2336,177
40,2094,180
41,1891,184
42,1943,187
43,2169,189
44,2039,192
45,1673,193
46,1803,194
47,2320,192
48,1622,198
49,2256,199
50,1927,202
51,1647,205
52,2108,204
53,1710,206
54,2200,209
55,2302,210
56,2320,213
57,1871,214
58,1910,216
59,2266,217
60,2043,222
61,2002,226
62,2172,230
63,2191,229
64,2247,228
65,2124,238
66,2046,242
67,2198,247
68,2286,249
69,2257,249
70,2233,251
71,2143,252
72,1985,255
73,1762,257
74,2188,263
75,2247,264
76,2010,267
77,1721,276
78,2160,280
79,2261,284
80,1973,286
81,1749,286
82,1781,294
83,1496,295
84,1721,299
85,1536,302
86,2087,300
87,2210,301
88,1756,305
89,2061,304
90,1911,306
91,2012,307
92,1475,307
93,1889,308
94,1871,310
95,1984,309
96,1819,313
97,2101,319
98,1532,323
99,2265,322
100,1516,326
101,1742,326
102,1993,327
103,1590,328
104,2307,327
105,1762,329
106,2337,329
107,2211,333
108,1436,337
109,1508,338
110,1823,338
111,1881,338
112,2150,338
113,1453,341
114,1489,341
115,2041,342
116,1945,342
117,1926,347
118,1791,349
119,1810,351
120,1841,353
121,1962,353
122,1755,355
123,1552,356
124,1878,356
125,1912,355
126,2171,357
127,1439,359
128,2137,360
129,1743,361
130,1824,362
131,1420,365
132,2226,364
133,2264,364
134,2328,365
135,1978,365
136,2293,365
137,1353,371
138,1939,370
139,2189,372
140,1583,372
141,1620,375
142,1846,375
143,1809,377
144,2054,376
145,1790,381
146,1917,381
147,2107,381
148,1711,384
149,1672,384
150,1932,386
151,2244,385
152,2082,386
153,1970,388
154,2150,388
155,2303,390
156,2042,391
157,1271,392
158,2335,393
159,1897,394
160,2025,397
161,1470,403
162,1248,405
163,1290,407
164,1424,408
165,1875,408
166,1679,411
167,2169,410
168,2205,410
169,1983,412
170,1512,411
171,2305,416
172,1628,420
173,2097,419
174,2183,420
175,1409,421
176,1484,420
177,1564,421
178,1776,422
179,2241,422
180,1295,426
181,1861,426
182,1545,427
183,1645,426
184,1951,427
185,2326,422
186,1237,428
187,1839,428
188,2372,430
189,2155,432
190,2226,432
191,1335,434
192,1495,435
193,2314,436
194,2026,438
195,2269,438
196,1247,439
197,1451,438
