CELL_ID,ACE2,C1QC,C3a,C3aR,C3d,C4d,C5aR,C9,CD107a,CD11b,CD11c,CD141,CD183,CD196,CD21,CD227,CD25,CD31,CD35,CD38,CD45,CD46,CD55,CD68,Clusterin,CollagenIV,DAPI,EpCAM,FoxP3,GranzymeB,ICOS,MASP2,Nestin,PD1,Perlecan,RORgammaT,SC5b9,SPP1,TFAM,VWF,aSMA,bCatenin1
11,32.321998596191406,44.12099838256836,24.148000717163086,18.042999267578125,86.01000213623047,40.03499984741211,80.0989990234375,92.01599884033203,34.33700180053711,23.562999725341797,34.119998931884766,24.565000534057617,107.88200378417969,25.715999603271484,54.23400115966797,41.24399948120117,24.264999389648438,24.155000686645508,25.63800048828125,52.03300094604492,38.77199935913086,52.084999084472656,23.292999267578125,34.18199920654297,24.354000091552734,77.98899841308594,164.7270050048828,23.27400016784668,17.349000930786133,21.836000442504883,56.42300033569336,24.207000732421875,24.273000717163086,19.954999923706055,42.69900131225586,300.3559875488281,45.632999420166016,59.99800109863281,57.375999450683594,45.57400131225586,34.415000915527344,56.00199890136719
12,39.7130012512207,46.00600051879883,28.195999145507812,22.659000396728516,81.69300079345703,29.770000457763672,69.66799926757812,100.38899993896484,74.73300170898438,31.190000534057617,29.804000854492188,27.506000518798828,160.2469940185547,26.256000518798828,46.141998291015625,23.400999069213867,22.770000457763672,24.91200065612793,25.065000534057617,58.0369987487793,63.50299835205078,107.22200012207031,26.732999801635742,32.486000061035156,27.976999282836914,118.66500091552734,205.26699829101562,27.44300079345703,17.634000778198242,24.562000274658203,40.082000732421875,23.3439998626709,22.957000732421875,21.542999267578125,29.224000930786133,341.2760009765625,43.36899948120117,74.68499755859375,74.64800262451172,36.61399841308594,164.9199981689453,70.02300262451172
13,30.632999420166016,120.87300109863281,31.367000579833984,23.908000946044922,98.44599914550781,44.47999954223633,78.56600189208984,133.88499450683594,68.60299682617188,28.833999633789062,24.833999633789062,25.2189998626709,383.0159912109375,36.763999938964844,71.14099884033203,29.68600082397461,20.47599983215332,27.836000442504883,24.38800048828125,68.64399719238281,56.020999908447266,136.3350067138672,24.356000900268555,38.2859992980957,32.40399932861328,249.75100708007812,309.03900146484375,19.64699935913086,18.56100082397461,20.937999725341797,62.57699966430664,27.266000747680664,44.73400115966797,23.288999557495117,61.22200012207031,573.4569702148438,42.987998962402344,94.84500122070312,106.20600128173828,51.58700180053711,207.1060028076172,116.1760025024414
14,42.44900131225586,58.88999938964844,37.30500030517578,29.989999771118164,117.7750015258789,47.2869987487793,73.38400268554688,145.8300018310547,117.04399871826172,36.303001403808594,30.827999114990234,24.749000549316406,254.23199462890625,33.9900016784668,55.358001708984375,28.566999435424805,20.75200080871582,21.9060001373291,20.44099998474121,47.83000183105469,65.86900329589844,86.5739974975586,17.290000915527344,41.73899841308594,34.349998474121094,243.50399780273438,531.9010009765625,20.649999618530273,15.631999969482422,18.55900001525879,40.244998931884766,27.79400062561035,24.163999557495117,17.67099952697754,40.667999267578125,721.9949951171875,43.14099884033203,84.8280029296875,100.76000213623047,45.880001068115234,172.84100341796875,62.362998962402344
15,40.45600128173828,574.5050048828125,38.141998291015625,34.10200119018555,139.2480010986328,73.21199798583984,101.66500091552734,184.39500427246094,70.73699951171875,39.89799880981445,35.88100051879883,28.865999221801758,2115.471923828125,46.51300048828125,124.83799743652344,34.374000549316406,34.5,25.357999801635742,29.31800079345703,80.41400146484375,238.11199951171875,229.3520050048828,26.243999481201172,54.742000579833984,42.4119987487793,92.27200317382812,289.93701171875,22.636999130249023,20.634000778198242,18.607999801635742,88.9229965209961,27.458999633789062,166.6269989013672,29.881999969482422,50.29399871826172,1599.134033203125,60.11800003051758,172.67799377441406,211.10800170898438,74.31800079345703,75.11599731445312,175.3209991455078
16,38.58000183105469,640.8980102539062,32.391998291015625,36.61899948120117,152.39999389648438,69.71299743652344,91.2959976196289,197.0540008544922,233.01199340820312,40.09600067138672,39.45399856567383,25.680999755859375,2019.5469970703125,50.58100128173828,138.4340057373047,30.770999908447266,39.50400161743164,26.304000854492188,28.429000854492188,121.17500305175781,230.09800720214844,194.51499938964844,29.19099998474121,62.69499969482422,77.15299987792969,109.45099639892578,394.4620056152344,20.608999252319336,21.38599967956543,21.982999801635742,83.00599670410156,29.915000915527344,227.51199340820312,33.29600143432617,53.01599884033203,1155.10498046875,51.1879997253418,205.2310028076172,273.2170104980469,112.13999938964844,134.6820068359375,184.88099670410156
17,37.630001068115234,380.27801513671875,32.784000396728516,26.76300048828125,162.03399658203125,97.4990005493164,89.23400115966797,174.9219970703125,114.03399658203125,41.207000732421875,38.327999114990234,23.597999572753906,1441.9610595703125,38.72200012207031,115.81300354003906,29.506999969482422,33.229000091552734,21.333999633789062,24.13599967956543,107.13899993896484,163.45899963378906,223.35699462890625,27.59000015258789,50.040000915527344,45.42300033569336,131.03599548339844,349.4960021972656,20.360000610351562,19.985000610351562,23.19099998474121,71.1520004272461,26.586000442504883,159.42799377441406,29.47800064086914,50.082000732421875,1634.9210205078125,60.430999755859375,175.08900451660156,211.0500030517578,108.20700073242188,128.31300354003906,180.08700561523438
18,36.79999923706055,79.00399780273438,20.327999114990234,17.476999282836914,95.41699981689453,52.356998443603516,90.17900085449219,121.60900115966797,64.49800109863281,44.034000396728516,38.34000015258789,20.472000122070312,341.7909851074219,20.454999923706055,60.5620002746582,15.166000366210938,21.545000076293945,15.229999542236328,29.55699920654297,65.34500122070312,57.84700012207031,104.302001953125,23.672000885009766,40.94900131225586,22.514999389648438,151.1529998779297,454.5660095214844,13.081000328063965,13.145000457763672,27.711000442504883,70.73200225830078,29.974000930786133,30.145000457763672,20.20400047302246,55.22600173950195,683.6719970703125,49.89400100708008,76.0979995727539,97.99099731445312,62.08100128173828,93.4260025024414,89.47699737548828
19,39.683998107910156,62.57600021362305,33.93600082397461,26.95400047302246,109.75800323486328,53.16299819946289,69.22200012207031,137.156005859375,97.01799774169922,29.507999420166016,33.8129997253418,33.11399841308594,345.3139953613281,52.275001525878906,71.04199981689453,38.375999450683594,19.385000228881836,31.04400062561035,18.98900032043457,57.14500045776367,63.18199920654297,260.84600830078125,25.788999557495117,39.624000549316406,31.072999954223633,368.65899658203125,538.4199829101562,25.417999267578125,19.033000946044922,17.804000854492188,59.86800003051758,27.07900047302246,24.815000534057617,21.219999313354492,58.99100112915039,707.4569702148438,36.255001068115234,97.27300262451172,130.6179962158203,47.801998138427734,57.21799850463867,192.17799377441406
20,40.196998596191406,65.50399780273438,33.834999084472656,24.969999313354492,147.98199462890625,62.374000549316406,87.67900085449219,130.08099365234375,39.37200164794922,43.32699966430664,35.935001373291016,22.746000289916992,735.9000244140625,29.01799964904785,86.10199737548828,32.59299850463867,21.384000778198242,19.860000610351562,19.933000564575195,69.08499908447266,66.21099853515625,63.007999420166016,21.343000411987305,39.7400016784668,21.27199935913086,75.60600280761719,424.864013671875,18.593000411987305,15.46500015258789,19.716999053955078,72.81500244140625,28.708999633789062,27.375999450683594,20.451000213623047,55.858001708984375,856.6240234375,47.22800064086914,88.50800323486328,68.53900146484375,48.757999420166016,40.33100128173828,49.81100082397461
21,37.49100112915039,530.5330200195312,30.395999908447266,31.863000869750977,106.3010025024414,56.67499923706055,81.375,247.9340057373047,128.46200561523438,35.801998138427734,38.801998138427734,26.0,1825.18505859375,44.150001525878906,128.8470001220703,29.500999450683594,35.13199996948242,30.524999618530273,23.214000701904297,71.16899871826172,207.83399963378906,213.0709991455078,31.64900016784668,53.12900161743164,45.111000061035156,535.8579711914062,165.12100219726562,20.135000228881836,18.62299919128418,21.69099998474121,70.55699920654297,30.113000869750977,312.40399169921875,24.929000854492188,47.65399932861328,927.5120239257812,54.487998962402344,188.40899658203125,283.6830139160156,83.24299621582031,111.28800201416016,211.98399353027344
22,38.5880012512207,88.82499694824219,28.374000549316406,30.025999069213867,124.38200378417969,53.70899963378906,86.03600311279297,149.41900634765625,81.072998046875,33.31800079345703,36.46200180053711,26.84600067138672,373.3819885253906,95.66799926757812,62.077999114990234,24.815000534057617,18.549999237060547,39.79600143432617,20.663999557495117,65.01200103759766,67.30799865722656,99.72000122070312,25.625999450683594,43.784000396728516,34.185001373291016,262.8739929199219,440.5780029296875,16.100000381469727,16.26099967956543,18.88599967956543,53.88600158691406,25.729999542236328,47.1349983215332,20.264999389648438,50.88600158691406,586.614013671875,42.1609992980957,89.97899627685547,99.37000274658203,57.095001220703125,138.66099548339844,81.427001953125
23,41.494998931884766,553.864990234375,28.26099967956543,28.277000427246094,119.70099639892578,87.74099731445312,86.03399658203125,135.66600036621094,101.03700256347656,38.95800018310547,37.650001525878906,26.924999237060547,1791.8759765625,39.09299850463867,121.48200225830078,29.011999130249023,29.347000122070312,21.26799964904785,28.562000274658203,70.93199920654297,171.66000366210938,247.57699584960938,26.1200008392334,45.08100128173828,37.935001373291016,98.16000366210938,234.26499938964844,17.2450008392334,22.062000274658203,25.650999069213867,74.94100189208984,33.91899871826172,127.33100128173828,25.988000869750977,44.22800064086914,1461.4859619140625,53.569000244140625,162.5959930419922,219.2100067138672,85.55799865722656,80.41899871826172,185.80999755859375
24,40.33599853515625,369.0469970703125,36.965999603271484,33.89799880981445,158.92100524902344,85.17400360107422,90.91500091552734,201.052001953125,87.88899993896484,46.99100112915039,36.138999938964844,23.336000442504883,1543.43505859375,39.4370002746582,118.07599639892578,33.018001556396484,33.54199981689453,23.22599983215332,22.840999603271484,90.62699890136719,137.7530059814453,224.73699951171875,23.82699966430664,45.57099914550781,36.922000885009766,166.3070068359375,272.61199951171875,20.81999969482422,23.924999237060547,21.2810001373291,79.19400024414062,29.111000061035156,201.6179962158203,23.25200080871582,53.96500015258789,1826.301025390625,52.16600036621094,183.8520050048828,210.0260009765625,99.29199981689453,94.08899688720703,207.17999267578125
25,41.67499923706055,581.2169799804688,29.56999969482422,32.10300064086914,163.75399780273438,113.60600280761719,89.84300231933594,173.12100219726562,171.6060028076172,42.316001892089844,38.75600051879883,24.038000106811523,1728.7900390625,44.391998291015625,130.06900024414062,36.875,31.694000244140625,22.354000091552734,22.191999435424805,77.0199966430664,217.052001953125,504.7650146484375,23.79199981689453,57.88199996948242,44.44499969482422,141.76499938964844,430.8630065917969,22.466999053955078,22.715999603271484,24.492000579833984,71.82099914550781,27.90999984741211,68.92400360107422,25.36199951171875,54.3650016784668,1465.7030029296875,51.11000061035156,199.77000427246094,360.989013671875,100.27999877929688,78.78800201416016,381.510009765625
26,37.76499938964844,251.052001953125,28.56599998474121,26.533000946044922,88.4749984741211,44.95000076293945,92.29000091552734,152.8179931640625,138.99200439453125,34.909000396728516,33.87300109863281,20.801000595092773,503.8070068359375,25.246000289916992,68.15499877929688,25.84000015258789,20.656999588012695,18.250999450683594,20.481000900268555,84.94499969482422,244.5749969482422,195.24000549316406,21.079999923706055,56.029998779296875,42.15999984741211,211.1490020751953,197.56900024414062,21.902999877929688,14.663000106811523,23.656999588012695,76.11900329589844,26.613000869750977,37.59700012207031,18.93400001525879,40.08599853515625,313.0,41.17399978637695,92.88999938964844,143.75399780273438,42.474998474121094,245.56100463867188,177.9010009765625
27,25.652999877929688,61.525001525878906,25.94499969482422,24.270999908447266,86.7030029296875,50.38600158691406,62.479000091552734,121.26300048828125,79.89399719238281,24.01300048828125,32.54199981689453,19.996000289916992,159.44900512695312,62.65700149536133,66.76699829101562,29.232999801635742,17.347000122070312,34.474998474121094,22.31399917602539,51.30500030517578,49.715999603271484,109.85199737548828,24.66900062561035,36.220001220703125,23.148000717163086,229.95799255371094,230.48699951171875,19.801000595092773,15.979000091552734,22.660999298095703,72.65299987792969,30.95800018310547,24.715999603271484,19.915000915527344,56.35599899291992,284.14801025390625,39.007999420166016,73.39800262451172,100.24199676513672,43.025001525878906,100.84300231933594,122.15299987792969
28,42.25199890136719,92.28900146484375,28.922000885009766,23.757999420166016,114.00599670410156,65.8010025024414,74.2760009765625,298.2080078125,60.3390007019043,30.106000900268555,31.898000717163086,28.878999710083008,363.85400390625,32.10200119018555,63.0989990234375,19.957000732421875,29.20800018310547,24.634000778198242,25.711000442504883,82.85399627685547,48.58399963378906,104.24500274658203,23.683000564575195,41.987998962402344,29.283000946044922,352.5190124511719,419.43798828125,24.76099967956543,26.549999237060547,22.885000228881836,67.64900207519531,27.275999069213867,33.130001068115234,24.19300079345703,41.630001068115234,816.8599853515625,57.465999603271484,79.63700103759766,86.0469970703125,47.558998107910156,159.98800659179688,86.7979965209961
29,32.856998443603516,537.7760009765625,27.05299949645996,36.17100143432617,120.76799774169922,56.76499938964844,88.06999969482422,168.8419952392578,166.7550048828125,38.50699996948242,39.25199890136719,24.211000442504883,1840.8759765625,43.42900085449219,143.552001953125,30.025999069213867,29.655000686645508,24.8439998626709,27.886999130249023,65.96600341796875,193.13400268554688,161.68699645996094,28.356000900268555,49.047000885009766,48.84000015258789,87.84200286865234,208.73800659179688,20.29199981689453,20.045000076293945,24.631000518798828,77.31800079345703,24.908000946044922,265.9360046386719,30.200000762939453,66.22200012207031,981.6179809570312,53.99399948120117,184.79299926757812,200.51600646972656,81.3010025024414,112.92500305175781,90.21299743652344
30,42.207000732421875,484.8699951171875,29.763999938964844,30.405000686645508,175.5780029296875,88.38800048828125,93.78900146484375,225.4029998779297,104.58699798583984,39.63600158691406,41.130001068115234,24.49799919128418,1655.115966796875,50.487998962402344,117.61799621582031,30.349000930786133,40.68000030517578,21.242000579833984,28.059999465942383,81.23100280761719,178.01199340820312,180.45199584960938,29.878000259399414,51.507999420166016,47.974998474121094,208.25599670410156,292.4280090332031,21.64299964904785,20.466999053955078,23.47100067138672,84.66100311279297,28.67099952697754,214.031005859375,27.461000442504883,54.43600082397461,1755.501953125,66.56600189208984,199.09300231933594,266.3059997558594,119.71299743652344,64.39099884033203,133.32400512695312
31,34.67300033569336,465.4490051269531,23.104999542236328,36.04100036621094,135.86000061035156,109.9749984741211,70.7760009765625,371.58599853515625,93.02999877929688,34.691001892089844,36.44200134277344,26.94300079345703,1516.7509765625,45.332000732421875,119.23600006103516,27.136999130249023,35.428001403808594,32.2859992980957,27.437000274658203,86.25900268554688,178.26499938964844,323.6659851074219,29.172000885009766,54.957000732421875,47.599998474121094,181.81900024414062,466.3139953613281,20.750999450683594,16.533000946044922,29.923999786376953,76.61799621582031,24.31100082397461,93.76699829101562,23.660999298095703,53.034000396728516,1634.780029296875,50.53499984741211,166.6199951171875,273.3389892578125,85.55799865722656,65.99500274658203,253.41600036621094
32,36.22600173950195,582.5330200195312,25.18899917602539,37.04199981689453,152.5240020751953,92.7239990234375,88.302001953125,158.14199829101562,154.5919952392578,39.047000885009766,48.244998931884766,25.472000122070312,1743.5799560546875,60.81100082397461,126.68199920654297,30.711999893188477,39.51900100708008,26.24799919128418,27.0049991607666,121.93199920654297,173.01400756835938,373.8420104980469,30.927000045776367,55.3489990234375,45.03499984741211,97.09400177001953,390.5660095214844,25.200000762939453,18.770999908447266,19.420000076293945,84.24500274658203,30.53499984741211,126.07499694824219,25.795000076293945,61.61800003051758,1351.0870361328125,56.91299819946289,177.4530029296875,312.2170104980469,130.8070068359375,157.35400390625,333.572998046875
33,37.08300018310547,91.60099792480469,28.35099983215332,21.267000198364258,108.56400299072266,50.823001861572266,97.0469970703125,255.9949951171875,92.74099731445312,31.320999145507812,34.07500076293945,24.31599998474121,319.0,34.08700180053711,66.04199981689453,17.545000076293945,23.142000198364258,22.361000061035156,21.30699920654297,55.191001892089844,65.41300201416016,126.36299896240234,20.41699981689453,45.18199920654297,46.87699890136719,642.8109741210938,343.0379943847656,24.017000198364258,23.763999938964844,22.607999801635742,62.93899917602539,26.295000076293945,48.290000915527344,20.34000015258789,62.005001068115234,421.3070068359375,54.29999923706055,83.25499725341797,91.46700286865234,45.35599899291992,597.4739990234375,115.96900177001953
34,36.62099838256836,499.60699462890625,24.33300018310547,35.301998138427734,132.69400024414062,71.75,85.13899993896484,152.06500244140625,152.9739990234375,46.4640007019043,52.24399948120117,26.132999420166016,1695.155029296875,52.125,136.4010009765625,22.906999588012695,42.27799987792969,25.37700080871582,27.118999481201172,136.5749969482422,171.51199340820312,239.31700134277344,34.29600143432617,60.54600143432617,42.49599838256836,97.03800201416016,309.88299560546875,22.108999252319336,20.861000061035156,22.743999481201172,70.61100006103516,30.465999603271484,144.83299255371094,26.12700080871582,55.72200012207031,1016.5360107421875,51.387001037597656,214.11900329589844,275.04998779296875,186.27999877929688,201.79800415039062,258.614990234375
35,38.691001892089844,154.53199768066406,28.702999114990234,27.39699935913086,135.7760009765625,71.47599792480469,91.8499984741211,148.968994140625,82.68800354003906,34.2400016784668,39.58300018310547,25.875999450683594,614.5859985351562,42.891998291015625,77.37100219726562,24.645999908447266,26.393999099731445,26.750999450683594,22.496000289916992,64.60600280761719,72.44499969482422,127.18900299072266,22.43000030517578,45.70600128173828,30.43600082397461,154.38499450683594,371.2720031738281,21.617000579833984,22.128000259399414,21.079999923706055,73.73899841308594,29.43000030517578,91.9749984741211,19.35700035095215,47.422000885009766,968.6110229492188,51.064998626708984,130.91299438476562,113.87200164794922,52.89799880981445,112.70899963378906,103.72599792480469
36,34.22700119018555,287.90301513671875,26.56399917602539,27.275999069213867,152.21600341796875,86.41500091552734,81.86799621582031,140.16000366210938,181.21099853515625,39.60499954223633,47.18299865722656,25.92300033569336,1268.885986328125,48.40599822998047,129.5570068359375,29.35099983215332,32.0,21.64900016784668,19.841999053955078,105.98600006103516,141.21600341796875,414.8559875488281,24.606000900268555,68.552001953125,32.582000732421875,176.35899353027344,456.36199951171875,19.409000396728516,18.267000198364258,20.716999053955078,63.4900016784668,32.819000244140625,88.02799987792969,23.40399932861328,47.94599914550781,1524.8310546875,53.43899917602539,163.8419952392578,230.94000244140625,124.81500244140625,142.92599487304688,387.5589904785156
37,49.20800018310547,532.083984375,29.926000595092773,33.81800079345703,140.4969940185547,88.53800201416016,88.94000244140625,157.70399475097656,170.10699462890625,40.81800079345703,43.534000396728516,27.9950008392334,1904.4849853515625,56.71500015258789,144.90699768066406,28.740999221801758,36.380001068115234,20.454999923706055,22.81399917602539,109.71299743652344,197.93699645996094,265.44500732421875,24.743999481201172,58.904998779296875,42.797000885009766,111.27799987792969,376.53399658203125,23.608999252319336,17.464000701904297,17.601999282836914,89.15399932861328,25.75,197.06300354003906,23.447999954223633,42.76499938964844,1451.178955078125,49.58300018310547,199.49200439453125,330.4169921875,104.41200256347656,98.46199798583984,214.8459930419922
38,40.42399978637695,456.75799560546875,31.606000900268555,30.554000854492188,171.81100463867188,97.63400268554688,80.60600280761719,182.77699279785156,263.40899658203125,44.125999450683594,36.71200180053711,25.111000061035156,1656.031005859375,54.36600112915039,112.302001953125,28.75,38.4119987487793,25.97599983215332,18.395000457763672,83.447998046875,182.6179962158203,326.57598876953125,25.988000869750977,66.00900268554688,43.9900016784668,104.23699951171875,473.1289978027344,21.429000854492188,18.20599937438965,25.08300018310547,67.37000274658203,36.24700164794922,106.18199920654297,23.10700035095215,50.270999908447266,1611.2469482421875,47.69200134277344,183.67599487304688,244.5760040283203,129.1750030517578,122.74600219726562,209.67999267578125
39,29.125,52.70000076293945,29.384000778198242,22.14699935913086,111.2249984741211,39.0620002746582,97.34700012207031,89.15299987792969,60.61600112915039,28.694000244140625,41.6879997253418,23.70599937438965,138.16600036621094,28.902999877929688,46.86899948120117,34.321998596191406,23.83799934387207,20.465999603271484,16.674999237060547,68.11599731445312,42.88399887084961,96.70600128173828,17.288000106811523,35.75899887084961,28.784000396728516,587.0250244140625,239.78799438476562,22.452999114990234,16.66200065612793,17.45599937438965,50.66600036621094,31.881000518798828,22.856000900268555,18.674999237060547,41.14099884033203,258.6499938964844,48.57500076293945,57.590999603271484,74.30000305175781,39.816001892089844,86.99099731445312,61.04999923706055
40,39.78799819946289,95.5479965209961,27.929000854492188,19.934999465942383,111.59700012207031,48.79999923706055,91.83899688720703,149.0229949951172,72.4260025024414,38.55799865722656,33.53200149536133,32.88199996948242,418.2120056152344,42.970001220703125,68.01200103759766,20.516000747680664,28.200000762939453,45.8849983215332,24.290000915527344,68.00499725341797,66.90799713134766,121.6500015258789,23.65399932861328,37.67499923706055,33.987998962402344,183.8990020751953,382.0050048828125,16.892000198364258,21.87299919128418,17.979000091552734,61.2239990234375,28.36400032043457,43.22800064086914,16.00200080871582,56.05500030517578,735.0460205078125,41.7239990234375,91.41200256347656,104.26699829101562,67.30599975585938,89.4540023803711,103.16100311279297
