CELL_ID,X,Y
1,3010,97
2,2770,105
3,2754,109
4,2791,116
5,2765,122
6,2877,146
7,2738,147
8,2769,151
9,2670,155
10,3256,159
11,2705,159
12,2686,160
13,2875,163
14,2732,164
15,3182,167
16,2506,168
17,2716,173
18,2545,171
19,2665,173
20,2520,174
21,2686,177
22,2918,176
23,3146,177
24,3211,177
25,2862,179
26,2807,180
27,3085,182
28,3162,182
29,3252,182
30,3035,183
31,3175,183
32,3228,182
33,3287,182
34,2786,183
35,2738,185
36,3264,188
37,3307,188
38,2718,191
39,2552,190
40,3186,192
41,2308,192
42,2343,193
43,2893,193
44,2665,194
45,2912,194
46,3221,194
47,3291,194
48,3331,194
49,2381,195
50,2943,196
51,2836,196
52,2866,197
53,3114,197
54,2520,199
55,2751,200
56,2800,203
57,3146,202
58,3259,201
59,2732,204
60,2567,204
61,3359,206
62,2821,208
63,2263,207
64,2486,209
65,2877,210
66,2924,210
67,3370,209
68,3428,208
69,2274,210
70,3382,210
71,2603,212
72,2713,211
73,2782,212
74,3275,211
75,3404,213
76,2551,217
77,2358,218
78,2319,221
79,2236,221
80,2572,222
81,2695,221
82,3328,221
83,2625,221
84,3209,222
85,2208,224
86,2255,224
87,2597,224
88,2725,225
89,2742,225
90,3425,225
91,3283,228
92,3531,228
93,2166,229
94,2113,231
95,2523,231
96,2710,232
97,2764,231
98,2376,233
99,2645,233
100,2679,233
101,2478,234
102,3250,233
103,3339,236
104,2541,240
105,2610,239
106,3306,239
107,2577,240
108,3235,242
109,2663,242
110,3133,242
111,3159,243
112,2631,246
113,2750,244
114,2351,248
115,2432,249
116,3060,249
117,2764,250
118,2330,252
119,2710,251
120,3257,252
121,2513,253
122,3196,252
123,2596,255
124,2661,257
125,2777,258
126,2922,257
127,2739,257
128,2555,260
129,2576,260
130,3392,260
131,2858,260
132,3340,260
133,2309,262
134,2890,263
135,2643,263
136,2758,264
137,2445,265
138,2616,264
139,2719,265
140,2792,266
141,3574,266
142,2844,267
143,2699,269
144,3616,271
145,3194,272
146,3228,271
147,2323,274
148,2346,274
149,2948,272
150,2969,273
151,2827,272
152,3056,274
153,3550,273
154,2660,276
155,2756,276
156,3352,277
157,3383,277
158,3458,277
159,3579,279
160,2568,278
161,2595,278
162,2736,278
163,3143,277
164,2817,278
165,2634,280
166,2841,281
167,3328,281
168,2617,283
169,3258,280
170,2803,281
171,2717,284
172,3372,282
173,2698,285
174,3287,285
175,3076,286
176,3233,286
177,2222,287
178,3213,287
179,3497,287
180,2939,289
181,3631,288
182,2056,290
183,3304,290
184,2649,292
185,2605,293
186,2752,292
187,2769,291
188,3196,291
189,3248,292
190,3539,292
191,2361,293
192,2582,294
193,2085,294
194,2256,294
195,2335,293
196,2869,294
197,2631,296
198,3404,294
199,3471,295
200,2732,297
201,2821,296
202,2273,297
203,2708,298
204,3002,297
205,2509,298
206,2560,299
207,2314,300
208,2031,302
209,2685,300
210,3321,301
211,2295,303
212,2805,304
213,2913,304
214,3253,305
215,3272,302
216,3343,304
217,1948,306
218,2767,307
219,2865,307
220,3226,306
221,1909,307
222,2336,307
223,2746,308
224,2547,307
225,2611,309
226,2996,308
227,3204,308
228,2659,309
229,2985,309
230,3695,308
231,2722,311
232,3366,310
233,3672,310
234,2845,311
235,3033,311
236,3284,312
237,2971,311
238,3048,312
239,3159,312
240,1925,313
241,2058,312
242,2185,313
243,2532,313
244,2700,314
245,3313,314
246,3502,314
247,3013,316
248,2575,317
249,3709,317
250,2816,317
251,2281,318
252,2679,318
253,3425,318
254,1887,318
255,2308,320
256,3062,319
257,3265,320
258,1871,321
259,1905,321
260,2222,320
261,2343,322
262,2755,323
263,2551,324
264,2599,324
265,3204,324
266,3079,324
267,3327,325
268,2116,326
269,3372,327
270,2652,326
271,2943,327
272,2993,326
273,3393,327
274,3241,328
275,1897,330
276,2133,329
277,2262,329
278,2729,330
279,3221,330
280,3655,329
281,2008,330
282,2706,330
283,3797,329
284,2385,331
285,2624,331
286,2666,332
287,2826,332
288,2235,334
289,2687,334
290,3347,332
291,2062,334
292,2163,334
293,2211,334
294,2638,334
295,3684,336
296,2032,336
297,2352,336
298,2419,336
299,3172,336
300,3446,336
301,3463,336
302,2099,337
303,2517,337
304,3378,338
305,2466,338
306,2854,338
307,3765,338
308,1825,339
309,2329,339
310,3022,339
311,3733,339
312,3750,340
313,3791,339
314,3067,341
315,2184,342
316,2656,341
317,2613,344
318,2970,344
319,2369,342
320,2503,346
321,2839,344
322,2224,348
323,2642,347
324,2706,348
325,3710,347
326,2491,346
327,2821,349
328,3355,350
329,2286,350
330,3005,350
331,3852,351
332,2125,351
333,3040,352
334,3247,352
335,3838,352
336,2108,354
337,2260,352
338,2367,353
339,2601,352
340,2671,352
341,3690,353
342,1930,354
343,1891,355
344,1998,355
345,3374,356
346,3169,357
347,3286,355
348,3663,356
349,3736,357
350,2575,358
351,2866,356
352,3024,360
353,1869,359
354,2725,359
355,2747,361
356,2838,359
357,2401,359
358,3330,359
359,3055,361
360,2024,361
361,2630,362
362,2770,362
363,1966,363
364,2333,362
365,2657,364
366,2804,363
367,3071,363
368,2481,364
369,2551,363
370,2788,363
371,3192,365
372,2369,365
373,2440,365
374,2693,363
375,2855,367
376,3832,367
377,2304,368
378,2355,366
379,2676,367
380,3390,368
381,2874,368
382,3089,367
383,3403,369
384,3866,368
385,2256,369
386,2606,369
387,1808,370
388,2054,369
389,3011,370
390,3766,370
391,3814,370
392,1940,371
393,3493,371
394,2703,371
395,2821,373
396,1953,373
397,3553,373
398,2129,374
399,2840,376
400,2579,374
401,3693,376
402,1968,377
403,2631,377
404,2687,376
405,3306,377
406,3856,376
407,2324,377
408,2536,378
409,2347,377
410,2561,379
411,3336,379
412,2271,379
413,3093,381
414,3621,378
415,2880,380
416,3176,380
417,2020,382
418,2412,380
419,2719,381
420,3027,382
421,3132,381
422,3199,382
423,3511,382
424,2504,383
425,2748,384
426,3590,384
427,3654,383
428,3878,384
429,2702,387
430,2586,388
431,2689,388
432,3260,387
433,2047,388
434,2349,389
435,2623,388
436,2372,390
437,2464,390
438,2863,389
439,3406,388
440,2486,392
441,2275,392
442,2151,394
443,3117,394
444,2290,395
445,2715,397
446,2739,396
447,3720,396
448,3542,398
449,3677,398
450,2394,398
451,2434,399
452,2860,402
453,3928,401
454,2378,402
455,2613,402
456,2914,402
457,3052,402
458,3295,402
459,2878,402
460,2093,403
461,2270,405
462,2770,403
463,1907,405
464,2119,405
465,2251,404
466,2413,405
467,2582,405
468,2668,405
469,3341,405
470,2057,407
471,3035,407
472,3412,407
473,1813,410
474,3428,411
475,2724,411
476,3124,411
477,2694,411
478,3139,412
479,3153,411
480,2646,413
481,3714,414
482,3963,413
483,2384,415
484,2612,415
485,2631,415
486,2888,415
487,2902,416
488,2478,416
489,2710,416
490,2347,417
491,3166,419
492,2508,420
493,2858,420
494,3363,418
495,3916,418
496,1767,420
497,2534,420
498,1874,421
499,3651,422
500,2794,422
501,2550,423
502,3883,423
503,3991,424
504,4005,423
505,2092,425
506,3068,425
507,3958,427
508,2623,426
509,2835,426
510,2400,428
511,2562,428
512,2720,427
513,2328,428
514,2584,426
515,3562,428
516,2422,429
517,2660,429
518,2698,430
519,2815,429
520,3151,430
521,3522,429
522,1704,431
523,2052,430
524,2117,431
525,2949,431
526,3790,432
527,3917,432
528,1727,433
529,2918,432
530,3041,433
531,2453,434
532,2184,435
533,2345,436
534,3831,434
535,3214,436
536,1685,437
537,2603,437
538,2679,438
539,2738,436
540,3548,438
541,2157,438
542,3097,439
543,3767,439
544,2930,442
545,3056,440
546,3171,441
547,1670,444
548,1831,443
549,2079,443
550,2383,441
551,2571,443
552,2996,442
553,2620,444
554,3388,445
555,3880,443
556,3923,444
557,2367,445
558,2727,446
559,2657,446
560,4010,446
561,1810,447
562,2594,448
563,1852,448
564,3420,447
565,2295,445
566,2644,448
567,3758,450
568,2904,450
569,3943,450
570,1961,450
571,2449,451
572,2709,452
573,3193,450
574,3523,452
575,3893,451
576,2555,453
577,3404,454
578,4025,454
579,2665,454
580,3068,455
581,3085,455
582,2139,456
583,2750,456
584,2391,457
585,2585,458
586,2982,456
587,1793,458
588,2182,458
589,3753,458
590,4040,458
591,3839,458
592,2770,460
593,3145,460
594,3582,460
595,1907,461
596,2628,460
597,2813,461
598,3211,461
599,3859,462
600,2288,462
601,2851,462
602,1847,463
603,2327,465
604,2407,467
605,1953,468
606,2209,467
607,2437,467
608,2572,467
609,2680,467
610,2969,467
611,3999,467
612,2189,469
613,2924,467
614,1934,469
615,2948,470
616,3051,469
617,3957,469
618,2606,470
619,3822,471
620,3280,472
621,4077,472
622,2383,473
623,2854,474
624,2989,473
625,2869,475
626,3209,475
627,3423,476
628,3613,476
629,1649,476
630,2707,476
631,1790,479
632,2792,478
633,1632,479
634,2301,478
635,1849,481
636,2284,479
637,2587,480
638,3037,481
639,2188,481
640,3173,480
641,2764,483
642,3233,483
643,3300,483
644,3558,484
645,3978,483
646,1665,484
647,2572,485
648,3116,484
649,3210,485
650,1646,487
651,2344,486
652,2454,486
653,4004,486
654,2514,487
655,2731,487
656,2915,488
657,2322,487
658,2395,487
659,2499,488
660,2526,489
661,2475,490
662,2600,490
663,3144,489
664,891,491
665,1677,492
666,2541,490
667,3580,490
668,1808,492
669,3069,492
670,3185,492
671,3223,492
672,2297,492
673,2422,493
674,2802,494
675,3248,492
676,1830,494
677,2588,494
678,2944,494
679,2983,494
680,2168,495
681,2615,494
682,3658,495
683,2558,496
684,2632,495
685,3163,497
686,1991,498
687,2196,498
688,2409,499
689,3457,498
690,2671,500
691,3209,501
692,3325,498
693,2320,503
694,3775,501
695,1616,502
696,1666,503
697,2016,502
698,3107,503
699,1965,503
700,2372,502
701,2576,505
702,2836,502
703,3977,503
704,2703,504
705,2874,503
706,3244,505
707,2181,506
708,2280,505
