CELL_ID,X,Y
1,1731,71
2,1747,74
3,2397,107
4,2385,110
5,2429,117
6,2181,119
7,1936,122
8,2377,122
9,2196,122
10,2313,126
11,2328,128
12,2193,134
13,2724,135
14,2347,138
15,1846,141
16,2316,141
17,2569,140
18,2034,142
19,2172,142
20,2603,143
21,2714,142
22,2368,145
23,2237,145
24,2191,149
25,2254,149
26,2027,151
27,2430,151
28,2619,150
29,2301,153
30,2332,154
31,2537,154
32,2284,155
33,2470,154
34,2208,155
35,2145,157
36,2418,157
37,2404,156
38,2815,161
39,2866,161
40,2071,163
41,2219,164
42,2478,164
43,2653,161
44,3213,163
45,2047,163
46,2391,163
47,2502,165
48,2788,165
49,2267,166
50,2881,167
51,2203,167
52,2564,167
53,2623,168
54,2935,166
55,2179,168
56,2829,167
57,2749,168
58,2101,169
59,2329,171
60,2855,171
61,2377,171
62,2405,174
63,2134,173
64,2257,173
65,2590,173
66,2428,174
67,2280,175
68,2061,175
69,2482,175
70,2659,176
71,2936,177
72,2031,178
73,2817,180
74,2840,179
75,2945,181
76,2079,182
77,2512,182
78,2208,182
79,2494,183
80,2244,183
81,2271,184
82,2102,186
83,2362,185
84,2422,185
85,2474,183
86,2539,185
87,2735,184
88,2302,184
89,3065,187
90,2046,190
91,2389,189
92,2758,189
93,2019,191
94,2133,192
95,2829,192
96,2001,192
97,2464,192
98,2478,194
99,2212,195
100,2274,195
101,2935,197
102,2699,197
103,2720,196
104,3071,200
105,2735,199
106,2344,198
107,2358,200
108,2456,200
109,2583,200
110,2508,201
111,2650,201
112,1973,202
113,2161,203
114,2285,203
115,2311,202
116,1863,204
117,2431,203
118,2528,204
119,2838,203
120,2144,206
121,2380,205
122,2444,205
123,2466,207
124,2331,207
125,2113,209
126,2126,210
127,2223,208
128,2420,210
129,2193,212
130,2685,211
131,1936,213
132,2352,214
133,2696,213
134,2852,213
135,1972,213
136,2095,214
137,2293,216
138,3089,214
139,1840,215
140,1993,217
141,2174,217
142,2711,217
143,2410,218
144,2823,218
145,1949,219
146,2259,219
147,2306,218
148,2016,219
149,2321,221
150,2492,221
151,2371,222
152,2439,221
153,1894,222
154,2339,224
155,2584,224
156,2758,224
157,2217,226
158,2778,226
159,2472,226
160,3090,226
161,2562,227
162,2239,229
163,2423,229
164,1966,230
165,2155,228
166,1828,231
167,2111,231
168,2306,232
169,2138,231
170,2398,230
171,3103,232
172,3124,232
173,2281,233
174,1921,234
175,1984,235
176,2721,234
177,1938,235
178,2435,236
179,2452,236
180,2826,236
181,1688,237
182,1738,235
183,1813,236
184,2935,236
185,2330,239
186,2356,238
187,1873,238
188,2390,239
189,2738,238
190,2018,241
191,2513,240
192,3077,240
193,2095,241
194,2603,240
195,2294,243
196,2376,242
197,2789,242
198,2954,242
199,3110,243
200,2404,244
201,2778,243
202,1761,246
203,2561,246
204,2675,247
205,2848,245
206,2145,250
207,2436,247
208,2872,248
209,1658,249
210,2660,248
211,2754,249
212,1730,251
213,2220,250
214,2268,249
215,2347,252
216,2619,251
217,2770,250
218,2710,251
219,3210,251
220,1862,252
221,2733,251
222,2392,254
223,2634,253
224,2667,256
225,1897,254
226,1923,255
227,2287,255
228,3228,255
229,1989,255
230,2363,258
231,2379,258
232,2913,256
233,1742,258
234,2653,258
235,2316,257
236,2897,258
237,2942,257
238,2745,259
239,3052,258
240,2685,260
241,1645,261
242,1806,260
243,3152,260
244,3289,261
245,2192,265
246,2265,265
247,2879,265
248,2208,265
249,2858,265
250,1849,266
251,2409,265
252,3180,265
253,1874,266
254,3215,267
255,1632,268
