CELL_ID,X,Y
1,6415,6
2,349,777
3,8493,903
4,8512,914
5,3094,1317
6,6095,1613
7,4719,1958
8,762,2208
9,740,2225
10,722,2227
11,707,2234
12,668,2235
13,734,2241
14,689,2240
15,714,2248
16,759,2254
17,697,2256
18,677,2256
19,657,2259
20,625,2264
21,709,2267
22,691,2270
23,645,2272
24,765,2273
25,676,2281
26,619,2285
27,584,2288
28,601,2288
29,701,2287
30,636,2291
31,656,2291
32,720,2291
33,752,2291
34,620,2302
35,674,2306
36,702,2306
37,656,2312
38,582,2316
39,746,2314
40,799,2315
41,625,2315
42,643,2324
43,708,2323
44,721,2324
45,600,2322
46,679,2328
47,693,2329
48,627,2334
49,666,2336
50,1420,2340
51,603,2347
52,647,2346
53,617,2346
54,1347,2347
55,824,2349
56,848,2351
57,1331,2351
58,631,2353
59,1310,2353
60,1386,2354
61,511,2357
62,809,2355
63,710,2360
64,479,2360
65,684,2363
66,797,2364
67,1350,2364
68,587,2361
69,616,2366
70,1421,2368
71,1295,2370
72,1363,2367
73,1324,2371
74,634,2372
75,861,2375
76,490,2376
77,603,2377
78,845,2376
79,1313,2376
80,1343,2376
81,803,2381
82,1400,2379
83,508,2381
84,779,2382
85,1285,2383
86,445,2387
87,1266,2386
88,1480,2389
89,1371,2391
90,610,2392
91,636,2391
92,864,2392
93,1409,2391
94,1228,2392
95,1457,2394
96,501,2397
97,580,2396
98,1324,2396
99,759,2398
100,1273,2398
101,1394,2397
102,655,2397
103,1420,2402
104,805,2402
105,1301,2404
106,608,2407
107,706,2406
108,482,2409
109,689,2409
110,1513,2408
111,827,2411
112,1281,2410
113,1401,2412
114,629,2413
115,1473,2411
116,647,2413
117,786,2412
118,1364,2411
119,667,2416
120,1453,2416
121,1313,2418
122,768,2422
123,1333,2422
124,1495,2423
125,1526,2420
126,854,2422
127,1348,2423
128,1209,2424
129,1440,2425
130,641,2427
131,1188,2425
132,5044,2427
133,1268,2429
134,1240,2434
135,682,2436
136,1363,2437
137,772,2435
138,1326,2437
139,1391,2432
140,1306,2438
141,815,2438
142,732,2440
143,795,2439
144,1426,2441
145,1528,2441
146,606,2443
147,833,2441
148,1220,2443
149,1407,2445
150,585,2447
151,1192,2447
152,1475,2447
153,761,2448
154,1304,2450
155,1333,2449
156,1451,2451
157,1493,2451
158,671,2452
159,823,2454
160,1268,2453
161,1174,2454
162,1387,2455
163,842,2455
164,1515,2456
165,1350,2458
166,624,2463
167,1468,2461
168,720,2462
169,1244,2461
170,1317,2463
171,1483,2462
172,1427,2466
173,761,2468
174,1444,2472
175,1214,2471
176,1230,2472
177,1373,2471
178,1338,2473
179,1415,2475
180,781,2474
181,1186,2474
182,1265,2475
183,1474,2475
184,1164,2476
185,1321,2477
186,1202,2479
187,1499,2481
188,1401,2482
189,734,2483
190,1453,2483
191,1240,2486
192,1355,2488
193,1214,2492
194,1303,2488
195,1283,2490
196,1327,2493
197,1465,2493
198,1172,2496
199,1263,2497
200,1198,2499
201,1379,2500
202,1235,2504
203,1344,2507
204,1310,2510
205,1436,2510
206,1282,2514
207,1222,2518
208,1255,2521
209,1333,2522
210,1195,2522
211,1301,2528
212,1417,2533
213,1238,2537
214,1267,2536
215,1163,2538
216,1344,2538
217,1180,2540
218,1212,2544
219,1307,2544
220,1327,2543
221,1370,2544
222,1285,2547
223,1251,2548
224,616,2553
225,1263,2555
226,658,2555
227,1344,2559
228,1391,2561
229,1321,2560
230,1297,2562
231,1358,2563
232,1191,2564
233,1433,2563
234,1456,2565
235,1072,2566
236,1240,2567
237,1371,2569
238,1305,2572
239,688,2573
240,1407,2574
241,785,2576
242,1100,2576
243,1322,2580
244,1218,2579
245,672,2580
246,702,2581
247,1202,2582
248,1281,2583
249,1393,2584
250,647,2583
251,1255,2583
252,1502,2584
253,1345,2586
254,632,2588
255,1016,2588
256,583,2593
257,661,2593
258,730,2589
259,1189,2594
260,1272,2594
261,1412,2595
262,1039,2596
263,1329,2597
264,716,2598
265,1364,2597
266,645,2602
267,1302,2601
268,1080,2601
269,1260,2602
270,673,2604
271,687,2602
272,1241,2603
273,1180,2608
274,1219,2607
275,546,2607
276,1401,2609
277,1456,2609
278,591,2611
279,1437,2610
280,754,2612
281,971,2614
282,1057,2614
283,1338,2615
284,678,2617
285,698,2615
286,1285,2615
287,737,2617
288,782,2616
289,1036,2621
290,1503,2619
291,1188,2622
292,1261,2622
293,1398,2623
294,1422,2622
295,604,2622
296,1455,2624
297,1233,2626
298,752,2629
299,1089,2629
300,1207,2629
301,688,2631
302,1388,2632
303,1472,2631
304,1112,2633
305,1055,2636
306,731,2638
307,1422,2638
308,1266,2639
309,1286,2639
310,524,2637
311,606,2643
312,780,2641
313,985,2640
314,540,2644
315,1033,2645
316,1211,2645
317,1499,2644
318,1125,2645
319,830,2647
320,1010,2646
321,1373,2646
322,1396,2646
323,1054,2650
324,854,2650
325,1083,2651
326,473,2651
327,881,2651
328,1473,2653
329,510,2654
330,1255,2653
331,1427,2654
332,752,2654
333,977,2655
334,802,2654
335,950,2655
336,965,2657
337,1222,2657
338,1112,2660
339,1272,2660
340,1386,2663
341,994,2665
342,1501,2665
343,895,2668
344,918,2669
345,939,2668
346,1480,2669
347,782,2670
348,1018,2670
349,1091,2671
350,835,2670
351,868,2673
352,1420,2671
353,1038,2673
354,482,2672
355,1319,2673
356,608,2676
357,1116,2676
358,1064,2676
359,1266,2677
360,1399,2677
361,1348,2680
362,1381,2681
363,627,2682
364,1503,2683
365,1296,2686
366,841,2687
367,998,2687
368,1049,2690
369,1440,2689
370,1472,2690
371,796,2693
372,1396,2695
373,1492,2694
374,480,2696
375,1136,2695
376,1415,2697
377,1319,2697
378,1075,2698
379,1228,2699
380,1613,2700
381,1379,2699
382,823,2701
383,985,2703
384,1303,2703
385,1343,2702
386,1286,2702
387,902,2702
388,1117,2703
389,1361,2701
390,850,2704
391,962,2704
392,1021,2706
393,1058,2707
394,928,2708
395,1478,2708
396,1329,2710
397,1447,2711
398,1462,2712
399,610,2715
400,634,2709
401,1494,2715
402,453,2715
403,574,2715
404,1289,2716
405,952,2717
406,480,2718
407,797,2719
408,1125,2718
409,1388,2718
410,879,2720
411,1108,2719
412,1366,2720
413,1605,2719
414,529,2720
415,1313,2720
416,648,2722
417,751,2722
