CELL_ID,X,Y
1,2683,172
2,2778,178
3,2922,178
4,2567,180
5,2728,181
6,2510,184
7,2546,184
8,2695,187
9,3125,186
10,2606,188
11,3105,192
12,3162,190
13,2568,195
14,2589,194
15,2292,194
16,2314,196
17,2449,195
18,2785,199
19,2954,199
20,3173,200
21,3134,202
22,2426,203
23,2764,204
24,2473,205
25,2856,205
26,2873,204
27,2939,206
28,2382,207
29,2838,207
30,2892,208
31,3011,206
32,2655,208
33,2978,209
34,2291,210
35,2618,209
36,2997,210
37,3193,211
38,3174,211
39,2256,212
40,2413,215
41,2811,214
42,2918,215
43,2341,215
44,2778,216
45,2647,217
46,2713,217
47,2315,217
48,2446,220
49,2396,220
50,2794,220
51,2846,221
52,2880,220
53,2612,222
54,3090,221
55,3164,222
56,2370,223
57,2685,223
58,3006,224
59,2832,225
60,2975,225
61,2271,225
62,2857,227
63,2258,230
64,2670,233
65,2351,232
66,2993,231
67,2163,232
68,2403,234
69,2754,233
70,2893,234
71,2651,236
72,2932,234
73,2697,236
74,2142,237
75,2685,240
76,2981,238
77,3183,240
78,2307,240
79,2953,239
80,2279,244
81,3015,244
82,3233,241
83,3267,244
84,2256,246
85,2967,246
86,2871,247
87,3210,247
88,2714,249
89,2766,251
90,2904,252
91,2740,253
92,2152,255
93,2322,254
94,2946,255
95,2992,255
96,2851,255
97,2117,256
98,2446,255
99,1559,258
100,2797,257
101,2882,257
102,3384,257
103,2813,257
104,2829,259
105,3117,259
106,2977,261
107,3413,265
108,2682,266
109,3244,265
110,2935,267
111,2311,268
112,3370,268
113,2703,270
114,3259,269
115,2784,270
116,1845,272
117,2735,271
118,2347,272
119,2916,271
120,2968,271
121,2419,273
122,2451,275
123,2818,274
124,2893,275
125,2952,275
126,1850,281
127,2367,280
128,2398,280
129,3275,280
130,3300,280
131,2050,280
132,2925,282
133,2937,281
134,2718,283
135,2965,284
136,2997,279
137,3439,282
138,2484,282
139,2654,283
140,2834,283
141,2979,284
142,3319,283
143,2150,284
144,2876,284
145,2630,285
146,3016,285
147,2909,288
148,2505,286
149,3099,287
150,2438,288
151,2683,288
152,3177,287
153,3144,289
154,3251,289
155,2860,290
156,2957,291
157,3123,288
158,3467,291
159,2783,291
160,2890,293
161,2991,294
162,2379,295
163,2932,294
164,2454,294
165,2537,293
166,2485,294
167,2920,295
168,2030,297
169,2407,297
170,2732,297
171,2832,299
172,3369,297
173,3382,297
174,2062,299
175,2151,301
176,2466,300
177,2854,303
178,3039,301
179,2514,303
180,2941,301
181,3008,302
182,3133,300
183,3355,302
184,2048,303
185,3331,302
186,2653,304
187,2693,304
188,3068,304
189,3344,305
190,3494,304
191,2361,305
192,2920,306
193,3116,305
194,3277,304
195,3025,307
196,3164,307
197,3315,307
198,2210,308
199,2416,309
200,2452,309
201,2480,309
202,3096,308
203,3371,310
204,1822,310
205,2435,310
206,2623,309
207,2877,310
208,3082,310
209,3388,311
210,2939,313
211,3130,311
212,2380,313
213,2902,314
214,3144,314
215,3491,314
216,2558,313
217,2977,313
218,3358,315
219,2177,315
220,2954,315
221,3117,318
222,1840,317
223,2041,319
224,2606,317
225,2926,320
226,3335,319
227,3017,320
228,3426,319
229,3461,320
230,3550,320
231,3347,322
232,3610,320
233,3487,324
234,1811,323
235,2446,324
236,2462,324
237,3531,323
238,2622,327
239,3063,326
240,3280,325
241,2644,325
242,3142,327
243,3093,328
244,3111,327
245,3127,328
246,3515,326
247,1950,328
248,2213,328
249,2243,329
250,3037,330
251,3503,330
252,2433,331
253,3185,330
254,3524,333
255,1974,331
256,3546,333
257,2268,333
258,2582,332
259,1809,334
260,3011,336
261,3151,335
262,3291,336
263,3307,335
264,1916,337
265,3535,337
266,2560,338
267,3396,336
268,1993,339
269,2062,338
270,3115,339
271,3570,340
272,2018,340
273,2975,343
274,3178,342
275,3613,341
276,2225,344
277,2604,344
278,1947,346
279,2441,345
280,3136,345
281,3407,345
282,3070,347
283,3340,348
284,3356,347
285,3156,348
286,1974,351
287,2274,350
288,3203,350
289,3622,351
290,3011,352
291,2032,353
292,3391,353
293,3577,356
294,3561,354
295,3635,357
296,2255,358
297,3412,359
298,3053,359
299,3362,360
300,3436,358
301,3605,359
302,2623,361
303,3149,361
304,3018,362
305,2043,365
306,3658,364
307,2063,364
308,3127,367
309,3189,367
310,2020,370
311,3636,370
312,3007,369
313,3375,369
314,1679,371
315,2506,371
316,3390,370
317,3667,370
318,1664,371
319,2275,375
320,3417,376
321,3026,377
322,3435,377
323,3041,377
324,2607,378
325,1651,379
326,3381,379
327,3679,378
328,3659,381
329,2974,380
330,1723,382
331,3006,384
332,3525,384
333,3475,383
334,3548,384
335,1663,386
336,2035,385
337,2048,386
338,2988,386
339,3393,385
340,2519,386
341,2479,387
342,1679,388
343,3496,388
344,3577,389
345,3700,390
346,3093,391
347,1692,391
348,2395,391
349,3410,391
350,1604,393
351,2062,393
352,1703,393
353,3104,394
354,3381,394
355,1716,396
356,1759,395
357,2503,395
358,3426,396
359,3609,396
360,3513,397
361,3456,399
362,2001,400
363,2414,400
364,2438,400
365,3626,401
366,3683,401
367,3583,402
368,3642,401
369,3242,403
370,3564,403
371,2028,404
372,2327,405
373,2461,404
