CELL_ID,X,Y
1,2253,2
2,1587,5
3,1870,3
4,1925,4
5,1678,5
6,2144,5
7,2377,5
8,1629,7
9,1701,7
10,1823,7
11,2444,8
12,2631,8
13,1547,8
14,1986,8
15,2591,7
16,1964,9
17,2415,10
18,2429,10
19,2569,12
20,2364,14
21,2013,16
22,2236,14
23,2255,14
24,2098,16
25,2124,16
26,2397,18
27,2071,18
28,2319,19
29,1646,22
30,1666,23
31,1924,22
32,1769,23
33,2700,23
34,1462,24
35,1493,24
36,1534,26
37,2138,25
38,1719,27
39,2432,26
40,1562,28
41,1801,29
42,2610,28
43,1747,29
44,2113,29
45,2239,31
46,2720,30
47,1597,31
48,2193,32
49,1817,34
50,1687,36
51,1921,38
52,2212,36
53,2590,37
54,1520,37
55,2093,38
56,1578,40
57,2324,39
58,2538,40
59,1425,39
60,2655,41
61,2376,42
62,1448,44
63,2485,43
64,2687,44
65,1405,44
66,2409,48
67,2160,46
68,2393,45
69,2423,46
70,1812,49
71,2203,48
72,2507,48
73,1667,52
74,1781,52
75,1857,53
76,2146,53
77,1570,54
78,1893,55
79,2218,56
80,2343,56
81,1430,58
82,1873,56
83,2574,58
84,1389,60
85,1592,59
86,2543,59
87,2760,60
88,1535,62
89,2099,62
90,2531,62
91,2286,65
92,1512,66
93,1809,65
94,1311,66
95,1567,68
96,2316,70
97,2428,68
98,2490,70
99,1823,72
100,2221,71
101,2454,71
102,2517,72
103,1864,73
104,1475,76
105,1848,75
106,2241,74
107,2364,75
108,2408,74
109,1419,77
110,2533,77
111,1795,82
112,2073,77
113,2103,77
114,1632,80
115,2044,80
116,1387,81
117,1575,81
118,1598,84
119,1670,81
120,2826,83
121,1357,84
122,1717,84
123,2338,85
124,2558,85
125,2794,85
126,2434,88
127,2086,90
128,2240,90
129,2150,91
130,1747,91
131,2135,91
132,2282,92
133,2811,92
134,1491,96
135,1536,93
136,1859,97
137,1840,96
138,2022,97
139,2508,93
140,1884,100
141,2415,100
142,2108,100
143,2469,100
144,2535,102
145,2598,102
146,2123,103
147,1628,105
148,2177,102
149,2225,106
150,1331,107
151,1593,107
152,2004,107
153,2453,109
154,1679,108
155,2057,110
156,2090,111
157,2277,110
158,2310,112
159,1540,114
160,1758,113
161,2810,113
162,2294,116
163,1308,117
164,2481,118
165,2678,118
166,1221,121
167,1252,119
168,1465,121
169,1796,120
170,2115,121
171,2406,120
172,1852,121
173,1628,124
174,2267,123
175,3011,122
176,2096,125
177,2581,123
178,1195,124
179,2129,124
180,2526,125
181,1811,126
182,1273,129
183,2637,130
184,1493,130
185,1583,132
186,2045,130
187,2287,131
188,2379,130
189,2512,131
190,2931,132
191,1529,133
192,1829,131
193,1995,132
194,2214,132
195,2237,132
196,1664,133
197,1729,134
198,1322,134
199,2064,136
200,2133,137
201,2544,137
202,2751,134
203,2184,137
204,2398,137
205,2307,139
206,1792,141
207,2468,140
208,2710,139
209,1759,142
210,2019,141
211,2565,141
212,2883,141
213,1620,142
214,2089,144
215,1476,143
216,1313,150
217,1846,145
218,2656,146
219,2808,145
220,1230,146
221,1460,147
222,2282,147
223,2453,149
224,1713,147
225,2204,149
226,2104,149
227,1205,151
228,1553,150
229,1572,152
230,1598,152
231,1918,153
232,2534,152
233,2618,151
234,2988,151
235,1349,153
236,2642,154
237,1292,155
238,1999,155
239,1692,156
240,2495,156
241,2074,158
242,2262,157
243,1808,158
244,1620,161
245,2313,158
246,1119,160
247,1169,160
248,1826,162
249,2149,162
250,2118,162
251,2774,162
252,1499,164
253,1475,166
254,2348,165
255,2524,165
256,2196,166
257,2857,167
258,1101,168
259,1639,169
260,1848,170
261,1981,170
262,2056,169
263,2278,169
264,2703,168
265,1408,171
266,2308,171
267,2418,171
268,2553,173
269,2602,174
270,2989,173
271,1995,176
272,2139,174
273,2328,175
274,1519,177
275,3031,178
276,1284,179
277,2461,183
278,1963,179
279,2537,180
280,2813,179
281,1463,182
282,1104,184
283,1298,183
284,2147,182
285,1384,183
286,1825,184
287,1324,185
288,2005,186
289,1437,188
290,2031,188
291,1551,188
292,1694,188
293,1760,189
294,2858,189
295,1789,190
296,2195,191
297,2585,191
298,1312,192
299,1413,191
300,2703,191
301,2782,193
302,1075,193
303,1805,193
304,2136,193
305,2614,193
306,1138,195
307,1354,195
308,2173,195
309,3021,194
310,1471,195
311,1501,195
312,2149,198
313,2333,197
314,2960,198
315,3054,197
316,1954,199
317,1841,199
318,2558,200
319,1438,201
320,1654,201
321,2002,201
322,1681,202
323,2440,203
324,1390,204
325,1486,204
326,2536,204
327,2991,203
328,1181,206
329,1793,206
330,2082,205
331,2494,205
332,2622,206
333,1069,206
334,1331,207
335,3043,206
336,3089,206
337,2380,207
338,2474,207
339,1374,209
340,2212,208
341,1413,210
342,1549,210
343,2514,211
344,1095,212
345,1269,212
346,1940,211
347,1981,212
348,2129,211
349,2182,213
350,1567,214
351,2060,214
352,2284,216
353,1359,216
354,2168,216
355,2255,215
356,2764,216
357,2201,219
358,1456,219
359,2815,220
360,2976,219
361,2231,221
362,2362,222
363,1078,222
364,1841,223
365,2346,222
366,1921,224
367,2035,223
368,2484,224
369,2559,223
370,2578,225
371,1811,227
372,3047,227
373,1383,226
374,1442,228
375,2003,229
376,1962,230
377,2298,229
378,2532,229
379,3015,230
380,2246,230
381,1741,231
382,1210,232
383,2515,233
384,2617,233
385,2775,233
386,1397,237
387,1415,235
388,2018,237
389,1632,237
390,2059,237
391,1039,238
392,1466,239
393,1532,240
394,2490,240
395,2851,239
396,1828,241
397,1872,241
398,1955,242
399,1850,241
400,2223,242
401,2237,243
402,2551,243
403,1243,244
404,3106,244
405,2176,245
406,2361,245
407,1439,245
408,2320,246
409,2810,247
410,1797,248
411,3060,248
412,2025,248
413,2667,248
414,2981,248
415,1512,250
416,2153,250
417,3040,250
418,1413,252
419,1966,253
420,1987,254
421,2189,254
422,2635,255
423,1591,257
424,1759,257
425,2120,256
426,2490,255
427,2579,257
428,1029,259
429,2351,258
430,2516,259
431,1377,260
432,1458,258
433,2037,259
434,2694,259
435,3008,260
436,3023,258
437,2206,261
438,2285,261
439,1784,262
440,3139,261
441,3067,263
442,3175,262
443,1847,264
444,2609,265
445,1067,266
446,1492,267
447,1830,266
448,2079,265
449,3213,265
450,1438,268
451,2258,267
452,3041,267
453,1866,269
454,2167,269
455,3090,270
456,1402,272
457,2114,271
458,2340,271
459,1051,273
460,2013,272
461,3110,272
462,2670,273
463,2758,274
464,945,276
465,1456,277
466,1799,275
467,2045,276
468,1004,278
469,1084,276
470,2145,277
471,2647,276
472,2842,277
473,2945,276
474,1137,277
475,2962,278
476,2191,279
477,2707,280
478,3154,280
479,1169,281
480,3220,283
481,2240,283
482,3064,282
483,1829,284
484,2029,285
485,2780,285
486,2925,286
487,1955,286
488,2637,289
489,1775,289
490,2283,290
491,2337,292
492,1502,293
493,2624,293
494,2694,293
495,3047,293
496,3122,293
497,3175,293
498,2138,294
499,2577,293
500,1221,295
501,1621,295
