CELL_ID,X,Y
1,1644,4
2,2384,5
3,1563,5
4,1745,4
5,1839,4
6,1423,5
7,1784,5
8,1887,6
9,2041,6
10,1444,7
11,1623,7
12,1941,7
13,2022,10
14,1510,12
15,1589,9
16,1978,11
17,2000,12
18,1917,12
19,2312,11
20,1470,12
21,2220,15
22,2391,15
23,2284,16
24,2136,18
25,1840,21
26,2435,21
27,1946,23
28,2362,24
29,1438,26
30,1623,26
31,1374,28
32,1589,27
33,2167,27
34,2099,29
35,2386,29
36,1320,29
37,1796,29
38,2055,29
39,2247,31
40,1878,33
41,2039,33
42,2315,34
43,2415,34
44,2069,35
45,1306,37
46,1447,42
47,1934,41
48,2341,41
49,1569,43
50,1976,42
51,2272,43
52,2367,43
53,1956,45
54,2515,44
55,2315,46
56,2381,46
57,2133,46
58,1470,48
59,2059,49
60,2590,48
61,2632,51
62,1289,50
63,1896,51
64,1778,52
65,1313,53
66,1495,53
67,2573,52
68,2255,55
69,1372,55
70,2298,55
71,1592,57
72,2152,57
73,1352,57
74,2357,58
75,2388,59
76,1805,59
77,2594,60
78,2021,62
79,2314,62
80,2541,65
81,2046,66
82,2407,64
83,1326,66
84,1819,66
85,2184,67
86,1976,70
87,2333,69
88,2659,70
89,2616,73
90,2686,73
91,1255,76
92,1784,75
93,2067,75
94,2224,74
95,2517,75
96,1635,76
97,1801,77
98,2354,76
99,1400,76
100,1711,78
101,2126,77
102,2245,78
103,2307,79
104,2170,81
105,2290,80
106,2571,80
107,1326,82
108,1344,81
109,2007,81
110,1303,84
111,2339,84
112,1947,86
113,2321,85
114,2701,85
115,1270,86
116,2599,87
117,2646,87
118,2671,88
119,2269,89
120,1412,90
121,2230,90
122,1372,95
123,2076,93
124,2355,95
125,2390,94
126,2528,95
127,1626,96
128,2727,96
129,1918,98
130,2509,98
131,1465,99
132,2331,99
133,1773,100
134,2216,100
135,2560,101
136,1180,101
137,2172,102
138,1293,104
139,1352,105
140,1368,108
141,1390,104
142,1584,104
143,2615,105
144,2750,104
145,2769,104
146,1748,107
147,2053,106
148,2232,106
149,2685,105
150,2374,110
151,2494,108
152,1161,109
153,1314,109
154,1830,111
155,2130,111
156,2251,112
157,2796,110
158,1706,112
159,1809,110
160,2702,112
161,1187,118
162,1204,115
163,1274,115
164,2182,119
165,2197,116
166,2357,119
167,2592,119
168,2814,120
169,1655,121
170,1680,121
171,2326,121
172,2385,121
173,2715,121
174,1727,123
175,2744,123
176,1169,126
177,1227,126
178,1263,126
179,1485,124
180,1618,124
181,2765,127
182,2834,125
183,1448,124
184,2490,127
185,2792,126
186,1283,128
187,1302,128
188,2549,128
189,2531,128
190,1243,130
191,1832,133
192,1357,131
193,1546,131
194,1909,133
195,2192,132
196,2344,133
197,2711,134
198,1193,135
199,1938,134
200,2610,135
201,2686,135
202,2057,136
203,2366,137
204,2737,138
205,2130,137
206,2237,140
207,2176,138
208,1314,142
209,2089,142
210,2890,141
211,1253,142
212,1500,143
213,2478,143
214,2561,143
215,1591,142
216,1813,144
217,1444,144
218,2219,146
219,1156,146
220,1625,147
221,2518,146
222,1793,148
223,2147,148
224,2593,148
225,1176,147
226,1203,150
227,1288,148
228,1333,150
229,1607,151
230,1218,149
231,2254,154
232,1753,151
233,2059,153
234,2192,152
235,2344,152
236,1188,155
237,1255,157
238,1653,153
239,1775,154
240,1852,153
241,2622,154
242,1836,156
243,2124,156
244,2571,157
245,2311,158
246,2654,157
247,1669,159
248,2023,159
249,1131,160
250,1451,159
251,1472,160
252,1887,159
253,2159,164
254,2850,161
255,1166,160
256,1235,160
257,2505,161
258,1315,162
259,2205,163
260,1867,165
