CELL_ID,X,Y
1,5859,154
2,167,281
3,62,401
4,10,436
5,56,458
6,5,461
7,34,489
8,273,610
9,432,612
10,447,615
11,255,622
12,297,623
13,547,626
14,209,630
15,454,630
16,316,633
17,249,634
18,190,638
19,4,642
20,204,643
21,45,647
22,172,648
23,319,648
24,548,649
25,261,649
26,451,649
27,799,648
28,280,655
29,158,658
30,522,657
31,569,659
32,693,660
33,198,663
34,749,662
35,769,662
36,264,665
37,464,663
38,307,665
39,803,670
40,64,672
41,622,671
42,737,675
43,128,675
44,822,677
45,257,679
46,90,681
47,496,681
48,1229,682
49,111,685
50,301,685
51,141,690
52,6,693
53,30,694
54,207,694
55,471,695
56,49,698
57,81,700
58,329,701
59,17,702
60,67,702
61,226,702
62,132,704
63,713,705
64,171,705
65,258,707
66,275,706
67,291,708
68,312,708
69,690,708
70,740,708
71,1229,708
72,5,708
73,458,717
74,216,722
75,1248,723
76,8770,724
77,144,724
78,502,725
79,184,738
80,496,739
81,1212,740
82,160,741
83,202,737
84,696,742
85,272,741
86,8755,743
87,303,744
88,1340,742
89,458,746
90,290,750
91,78,749
92,421,750
93,7,752
94,323,752
95,375,752
96,479,754
97,442,753
98,559,753
99,1360,754
100,1318,757
101,6784,756
102,605,757
103,717,759
104,1340,761
105,244,763
106,363,764
107,1379,763
108,114,767
109,758,766
110,88,768
111,266,766
112,221,769
113,341,771
114,515,770
115,623,770
116,383,772
117,447,774
118,1292,774
119,166,775
120,426,775
121,495,775
122,473,777
123,735,777
124,1365,779
125,52,777
126,131,780
127,1448,780
128,404,786
129,8739,787
130,272,788
131,213,789
132,529,790
133,1493,788
134,174,792
135,661,790
136,6446,792
137,571,792
138,66,795
139,474,797
140,1505,798
141,1291,803
142,585,805
143,1428,806
144,1558,807
145,54,808
146,186,808
147,39,809
148,77,809
149,726,808
150,1365,809
151,1405,808
152,1487,809
153,270,809
154,226,813
155,6470,813
156,290,815
157,394,814
158,456,814
159,1472,813
160,1261,815
161,143,816
162,598,817
163,1511,816
164,6757,817
165,125,819
166,252,819
