CELL_ID,X,Y
1,1270,3
2,2005,3
3,2207,5
4,2225,4
5,2337,5
6,2118,6
7,2164,5
8,2272,6
9,2469,6
10,1617,6
11,2500,6
12,2925,7
13,1143,8
14,2390,8
15,2521,8
16,2959,8
17,1488,9
18,1799,9
19,2058,10
20,2898,8
21,1638,11
22,1989,11
23,1128,14
24,2127,13
25,2419,13
26,2744,12
27,2982,13
28,1177,14
29,1592,14
30,3046,14
31,2248,14
32,2865,17
33,2839,15
34,3006,16
35,1242,20
36,2005,19
37,2321,22
38,2505,25
39,2550,21
40,1838,23
41,2110,24
42,1772,25
43,2158,26
44,2174,27
45,2704,30
46,2020,31
47,1952,32
48,2258,33
49,2489,32
50,1523,33
51,2136,34
52,2353,33
53,2387,34
54,2728,35
55,1817,37
56,2955,36
57,1155,37
58,2799,39
59,1128,39
60,2222,39
61,1189,41
62,1592,41
63,2550,41
64,2933,41
65,2639,41
66,3012,42
67,1646,43
68,1071,44
69,1884,45
70,2153,45
71,3092,45
72,2039,47
73,2192,47
74,2451,47
75,2668,47
76,2777,48
77,2504,49
78,1786,51
79,2091,51
80,2141,52
81,2290,52
82,1494,53
83,2213,55
84,1057,56
85,1381,55
86,2123,55
87,2387,55
88,3033,55
89,1634,56
90,1970,56
91,2696,56
92,2960,57
93,2253,59
94,2832,59
95,1737,60
96,2232,61
97,2314,59
98,2346,61
99,2518,63
100,1128,63
101,1147,63
102,1342,63
103,2159,63
104,2860,62
105,2990,63
106,1081,64
107,2476,64
108,1898,66
109,2275,67
110,2646,66
111,1558,68
112,1958,69
113,2009,68
114,3085,68
115,1179,69
116,1867,69
117,2118,70
118,2393,70
119,1516,71
120,1928,70
121,2294,70
122,2322,72
123,2416,69
124,2448,70
125,2064,72
126,2980,74
127,2202,75
128,2595,74
129,1498,75
130,1021,78
131,1480,77
132,2241,78
133,2306,77
134,3048,77
135,1211,79
136,1797,78
137,1826,79
138,2502,80
139,1697,81
140,2423,81
141,2652,81
142,2749,81
143,2937,81
144,1640,82
145,1849,82
146,2392,82
147,2032,83
148,2135,83
149,1947,85
150,1752,85
151,2372,85
152,1772,87
153,3118,87
154,3133,87
155,977,90
156,1305,90
157,2216,88
158,2438,90
159,2457,90
160,2188,91
161,2262,91
162,3066,93
163,3092,93
164,956,93
165,1515,94
166,2052,93
167,2121,94
168,1734,96
169,1788,97
170,1933,96
171,2155,97
172,2473,97
173,2536,97
174,1127,97
175,1497,98
176,2230,97
177,2399,96
178,2413,98
179,1607,100
180,2388,102
181,2595,99
182,1632,103
183,1841,104
184,2202,103
185,1718,105
186,1803,106
187,1861,104
188,1327,107
189,2084,107
190,2795,107
191,950,107
192,1154,108
193,1888,108
194,3028,108
195,3132,109
196,1035,109
197,2454,109
198,991,111
199,1102,111
200,1649,111
201,2027,112
202,2437,110
203,1944,112
204,2124,112
205,2247,112
206,2913,112
207,1901,114
208,2055,113
209,2768,113
210,2946,114
211,3106,113
212,2421,115
213,2287,116
214,1253,118
215,1815,118
216,2587,117
217,2352,119
218,1681,120
219,2075,120
220,2269,121
221,2619,120
222,2811,120
223,940,122
224,1003,122
225,1635,122
226,1771,121
227,2108,122
228,1140,123
229,1299,123
230,1857,123
231,2221,123
232,1837,126
233,2845,126
234,2312,126
235,2544,124
236,2933,126
237,1487,128
238,2139,127
239,2366,128
240,2478,131
241,1025,133
242,1155,134
243,2171,131
244,1070,134
245,2233,134
246,3063,134
247,1459,135
248,1877,135
249,1936,134
250,1186,135
251,2405,136
252,1958,137
253,2827,138
254,1088,138
255,1821,139
256,2142,139
257,2581,139
258,3106,138
259,1108,139
260,1768,139
261,2259,140
262,2887,139
263,1641,142
264,2803,142
265,2293,142
266,2361,142
267,3145,143
268,1126,144
269,1803,143
270,2029,144
271,2383,144
272,2189,145
273,2312,146
274,1282,146
275,2172,146
276,2211,146
277,2334,146
278,2727,146
279,1358,148
280,1977,147
281,2862,147
282,1486,150
283,1843,149
284,2084,149
285,2112,150
286,2900,149
287,1789,150
288,1866,151
289,2548,151
290,1069,153
291,2443,152
292,2972,151
293,3174,152
294,1931,155
295,2702,155
296,1666,155
297,1744,158
298,2008,159
299,2916,159
300,3214,159
301,1243,161
302,2464,161
303,1451,163
304,2266,162
305,1225,163
306,2221,164
307,2588,164
308,2990,169
309,1283,166
310,1854,166
311,1908,167
312,1984,166
313,2403,163
314,2641,165
315,3190,165
316,2153,166
317,2297,167
318,2421,165
319,2957,167
320,1154,168
321,3098,168
322,1100,168
323,1683,170
324,1776,170
