CELL_ID,X,Y
1,2752,20
2,2642,29
3,2712,30
4,2446,30
5,2477,30
6,2561,33
7,2572,33
8,2757,32
9,2530,35
10,2610,34
11,2650,36
12,2370,36
13,2418,38
14,2691,37
15,2458,40
16,2470,41
17,2394,41
18,2482,43
19,2382,43
20,2802,43
21,2589,44
22,2343,46
23,2523,46
24,2688,47
25,2839,47
26,2753,51
27,1848,54
28,2460,55
29,2486,59
30,2649,59
31,2733,59
32,2311,60
33,2948,60
34,2830,61
35,2902,61
36,2501,63
37,2679,63
38,2205,63
39,2936,64
40,2694,65
41,2805,68
42,2438,68
43,2536,68
44,2598,70
45,2225,72
46,2575,72
47,3036,72
48,2888,73
49,3062,74
50,2151,75
51,2414,75
52,2466,76
53,2672,75
54,2905,73
55,2383,77
56,2526,77
57,2753,77
58,2921,76
59,3146,80
60,2618,82
61,2649,82
62,3027,81
63,2504,83
64,2147,86
65,2976,86
66,2992,85
67,3160,86
68,2412,89
69,2452,89
70,2918,89
71,2484,92
72,2159,93
73,2347,94
74,2731,94
75,2930,95
76,2286,95
77,2668,96
78,3034,97
79,2833,97
80,2852,98
81,3166,98
82,2972,100
83,2983,104
84,3124,102
85,2940,103
86,3107,104
87,3146,104
88,2525,104
89,2732,105
90,2368,106
91,2582,106
92,2083,106
93,2684,107
94,2814,109
95,2536,110
96,2154,112
97,3120,114
98,3159,113
99,2095,115
100,2137,114
101,2291,114
102,2641,114
103,2006,116
104,2943,117
105,3225,116
106,2860,118
107,2887,118
108,2553,119
109,3027,118
110,2614,119
111,3093,120
112,2030,122
113,2158,123
114,3136,121
115,2516,123
116,3015,123
117,2053,125
118,2306,124
119,1991,126
120,2672,124
121,1955,127
122,2068,126
123,2012,129
124,2346,128
125,2806,128
126,2490,129
127,2955,128
128,1968,130
129,2284,129
130,2658,131
131,3143,132
132,2323,132
133,3039,133
134,2721,133
135,2905,133
136,2931,134
137,3058,133
138,2129,134
139,2214,134
140,3158,134
141,3198,134
142,3114,135
143,3237,134
144,2201,136
145,3273,136
146,2003,137
147,2182,138
148,2968,139
149,2839,138
150,3175,138
151,2147,142
152,3214,143
153,2559,144
154,2007,148
155,2710,148
156,2869,150
157,3237,151
158,2333,149
159,2111,152
160,2731,151
161,2837,154
162,2658,155
163,3026,155
164,3198,155
165,3320,155
166,2988,155
167,2423,156
168,3343,157
169,2508,158
170,2454,159
171,2629,159
172,2175,159
173,3063,161
